,experiment_name,n_protein,cytokine_protein,best_pdb_path,prodigy_deltaG_kcalpermol,prodigy_dissociation_constant_M
812,SARS-CoV-2-WA1-N_CCL3L1,SARS-CoV-2-WA1-N,CCL3L1,/AF23_complexes/complex_pdbs/SARS-CoV-2-WA1-N_CCL3L1/relaxed_model_1_multimer_v3_pred_0.pdb,-13.8,7.6e-11
813,SARS-CoV-2-B.1.1.7-N_CXCL12beta,SARS-CoV-2-B.1.1.7-N,CXCL12beta,/AF23_complexes/complex_pdbs/SARS-CoV-2-B.1.1.7-N_CXCL12beta/relaxed_model_1_multimer_v3_pred_0.pdb,-9.6,9.3e-08
814,SARS-CoV-2-BA.1.1-N_CXCL4,SARS-CoV-2-BA.1.1-N,CXCL4,/AF23_complexes/complex_pdbs/SARS-CoV-2-BA.1.1-N_CXCL4/relaxed_model_1_multimer_v3_pred_0.pdb,-8.8,3.4e-07
815,SARS-CoV-2-B.1.1.529-N_CCL18,SARS-CoV-2-B.1.1.529-N,CCL18,/AF23_complexes/complex_pdbs/SARS-CoV-2-B.1.1.529-N_CCL18/relaxed_model_1_multimer_v3_pred_0.pdb,-8.3,8.5e-07
816,SARS-CoV-2-P.1-N_CCL19,SARS-CoV-2-P.1-N,CCL19,/AF23_complexes/complex_pdbs/SARS-CoV-2-P.1-N_CCL19/relaxed_model_1_multimer_v3_pred_0.pdb,-10.4,2.6e-08
817,SARS-CoV-2-B.1.351-N_CXCL9,SARS-CoV-2-B.1.351-N,CXCL9,/AF23_complexes/complex_pdbs/SARS-CoV-2-B.1.351-N_CXCL9/relaxed_model_1_multimer_v3_pred_0.pdb,-8.1,1.1e-06
818,SARS-CoV-2-P.1-N_IL-10,SARS-CoV-2-P.1-N,IL-10,/AF23_complexes/complex_pdbs/SARS-CoV-2-P.1-N_IL-10/relaxed_model_1_multimer_v3_pred_0.pdb,-4.9,0.00025
819,SARS-CoV-2-B.1.1-N_CXCL4,SARS-CoV-2-B.1.1-N,CXCL4,/AF23_complexes/complex_pdbs/SARS-CoV-2-B.1.1-N_CXCL4/relaxed_model_1_multimer_v3_pred_0.pdb,-11.1,7.3e-09
820,SARS-CoV-2-WA1-N_IL-10,SARS-CoV-2-WA1-N,IL-10,/AF23_complexes/complex_pdbs/SARS-CoV-2-WA1-N_IL-10/relaxed_model_1_multimer_v3_pred_0.pdb,-6.9,8.5e-06
821,SARS-CoV-2-B.1.1.529-N_CCL15,SARS-CoV-2-B.1.1.529-N,CCL15,/AF23_complexes/complex_pdbs/SARS-CoV-2-B.1.1.529-N_CCL15/relaxed_model_1_multimer_v3_pred_0.pdb,-15.3,6.2e-12
822,SARS-CoV-2-BA.1.1-N_CCL28,SARS-CoV-2-BA.1.1-N,CCL28,/AF23_complexes/complex_pdbs/SARS-CoV-2-BA.1.1-N_CCL28/relaxed_model_1_multimer_v3_pred_0.pdb,-10.4,2.3e-08
823,MERS-CoV-N_CXCL12alpha,MERS-CoV-N,CXCL12alpha,/AF23_complexes/complex_pdbs/MERS-CoV-N_CXCL12alpha/relaxed_model_1_multimer_v3_pred_0.pdb,-11.8,2.4e-09
824,BANAL-20-52-N_CXCL13,BANAL-20-52-N,CXCL13,/AF23_complexes/complex_pdbs/BANAL-20-52-N_CXCL13/relaxed_model_1_multimer_v3_pred_0.pdb,-10.9,1e-08
825,SARS-CoV-2-B.1.1.529-N_IL-18,SARS-CoV-2-B.1.1.529-N,IL-18,/AF23_complexes/complex_pdbs/SARS-CoV-2-B.1.1.529-N_IL-18/relaxed_model_1_multimer_v3_pred_0.pdb,-7.9,1.7e-06
826,SARS-CoV-2-B.1.1.529-N_CCL21,SARS-CoV-2-B.1.1.529-N,CCL21,/AF23_complexes/complex_pdbs/SARS-CoV-2-B.1.1.529-N_CCL21/relaxed_model_1_multimer_v3_pred_0.pdb,-11.5,3.6e-09
827,RaTG13-N_IL-18,RaTG13-N,IL-18,/AF23_complexes/complex_pdbs/RaTG13-N_IL-18/relaxed_model_1_multimer_v3_pred_0.pdb,-11.5,3.7e-09
828,OC43-N_CCL2,OC43-N,CCL2,/AF23_complexes/complex_pdbs/OC43-N_CCL2/relaxed_model_1_multimer_v3_pred_0.pdb,-7.4,4e-06
829,SARS-CoV-2-BA.4-N_CCL3L1,SARS-CoV-2-BA.4-N,CCL3L1,/AF23_complexes/complex_pdbs/SARS-CoV-2-BA.4-N_CCL3L1/relaxed_model_1_multimer_v3_pred_0.pdb,-8.8,3.7e-07
830,SARS-CoV-2-BA.2-N_IFNlambda1,SARS-CoV-2-BA.2-N,IFNlambda1,/AF23_complexes/complex_pdbs/SARS-CoV-2-BA.2-N_IFNlambda1/relaxed_model_1_multimer_v3_pred_0.pdb,-7.9,1.7e-06
831,SARS-CoV-2-B.1.1-N_CCL20,SARS-CoV-2-B.1.1-N,CCL20,/AF23_complexes/complex_pdbs/SARS-CoV-2-B.1.1-N_CCL20/relaxed_model_1_multimer_v3_pred_0.pdb,-10.2,3.2e-08
832,MERS-CoV-N_CCL4,MERS-CoV-N,CCL4,/AF23_complexes/complex_pdbs/MERS-CoV-N_CCL4/relaxed_model_1_multimer_v3_pred_0.pdb,-9.5,1e-07
833,SARS-CoV-N_CCL19,SARS-CoV-N,CCL19,/AF23_complexes/complex_pdbs/SARS-CoV-N_CCL19/relaxed_model_1_multimer_v3_pred_0.pdb,-10.7,1.4e-08
834,SARS-CoV-2-XBB-N_CX3CL1,SARS-CoV-2-XBB-N,CX3CL1,/AF23_complexes/complex_pdbs/SARS-CoV-2-XBB-N_CX3CL1/relaxed_model_1_multimer_v3_pred_0.pdb,-6.5,1.6e-05
835,SARS-CoV-2-BA.1.1-N_CXCL2,SARS-CoV-2-BA.1.1-N,CXCL2,/AF23_complexes/complex_pdbs/SARS-CoV-2-BA.1.1-N_CXCL2/relaxed_model_1_multimer_v3_pred_0.pdb,-11.8,2.1e-09
836,SARS-CoV-2-B.1.1.7-N_IL-35,SARS-CoV-2-B.1.1.7-N,IL-35,/AF23_complexes/complex_pdbs/SARS-CoV-2-B.1.1.7-N_IL-35/relaxed_model_1_multimer_v3_pred_0.pdb,-28.0,3e-21
837,SARS-CoV-2-P.1-N_CCL14,SARS-CoV-2-P.1-N,CCL14,/AF23_complexes/complex_pdbs/SARS-CoV-2-P.1-N_CCL14/relaxed_model_1_multimer_v3_pred_0.pdb,-9.7,7.7e-08
838,SARS-CoV-2-B.1.1-N_CXCL16,SARS-CoV-2-B.1.1-N,CXCL16,/AF23_complexes/complex_pdbs/SARS-CoV-2-B.1.1-N_CXCL16/relaxed_model_1_multimer_v3_pred_0.pdb,-7.9,1.6e-06
839,SARS-CoV-2-XBB-N_CCL4L1,SARS-CoV-2-XBB-N,CCL4L1,/AF23_complexes/complex_pdbs/SARS-CoV-2-XBB-N_CCL4L1/relaxed_model_1_multimer_v3_pred_0.pdb,-8.4,7.2e-07
840,OC43-N_CCL26,OC43-N,CCL26,/AF23_complexes/complex_pdbs/OC43-N_CCL26/relaxed_model_1_multimer_v3_pred_0.pdb,-8.6,4.9e-07
841,SARS-CoV-2-B.1.1.7-N_IL-12p70,SARS-CoV-2-B.1.1.7-N,IL-12p70,/AF23_complexes/complex_pdbs/SARS-CoV-2-B.1.1.7-N_IL-12p70/relaxed_model_1_multimer_v3_pred_0.pdb,-19.0,1.2e-14
842,SARS-CoV-2-BQ.1-N_CX3CL1,SARS-CoV-2-BQ.1-N,CX3CL1,/AF23_complexes/complex_pdbs/SARS-CoV-2-BQ.1-N_CX3CL1/relaxed_model_1_multimer_v3_pred_0.pdb,-9.6,9.1e-08
843,SARS-CoV-2-B.1.351-N_CXCL16,SARS-CoV-2-B.1.351-N,CXCL16,/AF23_complexes/complex_pdbs/SARS-CoV-2-B.1.351-N_CXCL16/relaxed_model_1_multimer_v3_pred_0.pdb,-8.9,3.1e-07
844,MERS-CoV-N_CCL3,MERS-CoV-N,CCL3,/AF23_complexes/complex_pdbs/MERS-CoV-N_CCL3/relaxed_model_1_multimer_v3_pred_0.pdb,-11.4,4.1e-09
845,BANAL-20-52-N_IL-13,BANAL-20-52-N,IL-13,/AF23_complexes/complex_pdbs/BANAL-20-52-N_IL-13/relaxed_model_1_multimer_v3_pred_0.pdb,-8.5,6.1e-07
846,SARS-CoV-2-B.1.351-N_CCL7,SARS-CoV-2-B.1.351-N,CCL7,/AF23_complexes/complex_pdbs/SARS-CoV-2-B.1.351-N_CCL7/relaxed_model_1_multimer_v3_pred_0.pdb,-9.5,1e-07
847,SARS-CoV-2-B.1.1.529-N_CCL4L1,SARS-CoV-2-B.1.1.529-N,CCL4L1,/AF23_complexes/complex_pdbs/SARS-CoV-2-B.1.1.529-N_CCL4L1/relaxed_model_1_multimer_v3_pred_0.pdb,-9.7,7.9e-08
848,SARS-CoV-2-WA1-N_CXCL14,SARS-CoV-2-WA1-N,CXCL14,/AF23_complexes/complex_pdbs/SARS-CoV-2-WA1-N_CXCL14/relaxed_model_1_multimer_v3_pred_0.pdb,-9.1,2.1e-07
849,MERS-CoV-N_CCL14,MERS-CoV-N,CCL14,/AF23_complexes/complex_pdbs/MERS-CoV-N_CCL14/relaxed_model_1_multimer_v3_pred_0.pdb,-9.9,5.2e-08
850,SARS-CoV-2-XBB-N_CCL8,SARS-CoV-2-XBB-N,CCL8,/AF23_complexes/complex_pdbs/SARS-CoV-2-XBB-N_CCL8/relaxed_model_1_multimer_v3_pred_0.pdb,-9.6,9.4e-08
851,SARS-CoV-2-B.1.1-N_CCL19,SARS-CoV-2-B.1.1-N,CCL19,/AF23_complexes/complex_pdbs/SARS-CoV-2-B.1.1-N_CCL19/relaxed_model_1_multimer_v3_pred_0.pdb,-9.6,8.6e-08
852,BANAL-20-52-N_CXCL7,BANAL-20-52-N,CXCL7,/AF23_complexes/complex_pdbs/BANAL-20-52-N_CXCL7/relaxed_model_1_multimer_v3_pred_0.pdb,-8.5,6.1e-07
853,OC43-N_CXCL8,OC43-N,CXCL8,/AF23_complexes/complex_pdbs/OC43-N_CXCL8/relaxed_model_1_multimer_v3_pred_0.pdb,-17.2,2.6e-13
854,SARS-CoV-N_IL6,SARS-CoV-N,IL6,/AF23_complexes/complex_pdbs/SARS-CoV-N_IL6/relaxed_model_1_multimer_v3_pred_0.pdb,-6.3,2.4e-05
855,MERS-CoV-N_CCL21,MERS-CoV-N,CCL21,/AF23_complexes/complex_pdbs/MERS-CoV-N_CCL21/relaxed_model_1_multimer_v3_pred_0.pdb,-9.6,8.5e-08
856,MERS-CoV-N_CXCL7,MERS-CoV-N,CXCL7,/AF23_complexes/complex_pdbs/MERS-CoV-N_CXCL7/relaxed_model_1_multimer_v3_pred_0.pdb,-12.5,6.3e-10
857,SARS-CoV-2-B.1.617.2-DeltaA-N_INFbeta,SARS-CoV-2-B.1.617.2-DeltaA-N,INFbeta,/AF23_complexes/complex_pdbs/SARS-CoV-2-B.1.617.2-DeltaA-N_INFbeta/relaxed_model_1_multimer_v3_pred_0.pdb,-8.2,9.3e-07
858,SARS-CoV-2-P.1-N_IL-13,SARS-CoV-2-P.1-N,IL-13,/AF23_complexes/complex_pdbs/SARS-CoV-2-P.1-N_IL-13/relaxed_model_1_multimer_v3_pred_0.pdb,-8.2,1e-06
859,RaTG13-N_IL-1alpha,RaTG13-N,IL-1alpha,/AF23_complexes/complex_pdbs/RaTG13-N_IL-1alpha/relaxed_model_1_multimer_v3_pred_0.pdb,-8.8,3.5e-07
860,BANAL-20-52-N_CXCL12beta,BANAL-20-52-N,CXCL12beta,/AF23_complexes/complex_pdbs/BANAL-20-52-N_CXCL12beta/relaxed_model_1_multimer_v3_pred_0.pdb,-10.6,1.8e-08
861,SARS-CoV-2-XBB-N_IFNA2,SARS-CoV-2-XBB-N,IFNA2,/AF23_complexes/complex_pdbs/SARS-CoV-2-XBB-N_IFNA2/relaxed_model_1_multimer_v3_pred_0.pdb,-8.7,4.4e-07
862,SARS-CoV-2-BA.1.1-N_IL-10,SARS-CoV-2-BA.1.1-N,IL-10,/AF23_complexes/complex_pdbs/SARS-CoV-2-BA.1.1-N_IL-10/relaxed_model_1_multimer_v3_pred_0.pdb,-6.2,2.8e-05
863,MERS-CoV-N_CCL17,MERS-CoV-N,CCL17,/AF23_complexes/complex_pdbs/MERS-CoV-N_CCL17/relaxed_model_1_multimer_v3_pred_0.pdb,-9.3,1.5e-07
864,SARS-CoV-2-BA.4-N_CX3CL1,SARS-CoV-2-BA.4-N,CX3CL1,/AF23_complexes/complex_pdbs/SARS-CoV-2-BA.4-N_CX3CL1/relaxed_model_1_multimer_v3_pred_0.pdb,-9.1,2.1e-07
865,SARS-CoV-2-P.1-N_CXCL5,SARS-CoV-2-P.1-N,CXCL5,/AF23_complexes/complex_pdbs/SARS-CoV-2-P.1-N_CXCL5/relaxed_model_1_multimer_v3_pred_0.pdb,-9.5,1.1e-07
866,SARS-CoV-N_CXCL16,SARS-CoV-N,CXCL16,/AF23_complexes/complex_pdbs/SARS-CoV-N_CXCL16/relaxed_model_1_multimer_v3_pred_0.pdb,-9.0,2.4e-07
867,SARS-CoV-2-BA.2-N_CCL13,SARS-CoV-2-BA.2-N,CCL13,/AF23_complexes/complex_pdbs/SARS-CoV-2-BA.2-N_CCL13/relaxed_model_1_multimer_v3_pred_0.pdb,-7.3,4.1e-06
868,SARS-CoV-2-B.1.351-N_IFNgamma,SARS-CoV-2-B.1.351-N,IFNgamma,/AF23_complexes/complex_pdbs/SARS-CoV-2-B.1.351-N_IFNgamma/relaxed_model_1_multimer_v3_pred_0.pdb,-5.6,8.3e-05
869,RaTG13-N_CCL17,RaTG13-N,CCL17,/AF23_complexes/complex_pdbs/RaTG13-N_CCL17/relaxed_model_1_multimer_v3_pred_0.pdb,-9.4,1.2e-07
870,MERS-CoV-N_CCL27,MERS-CoV-N,CCL27,/AF23_complexes/complex_pdbs/MERS-CoV-N_CCL27/relaxed_model_1_multimer_v3_pred_0.pdb,-9.6,8.5e-08
871,SARS-CoV-2-WA1-N_CCL25,SARS-CoV-2-WA1-N,CCL25,/AF23_complexes/complex_pdbs/SARS-CoV-2-WA1-N_CCL25/relaxed_model_1_multimer_v3_pred_0.pdb,-11.9,1.9e-09
872,SARS-CoV-2-XBB-N_CCL7,SARS-CoV-2-XBB-N,CCL7,/AF23_complexes/complex_pdbs/SARS-CoV-2-XBB-N_CCL7/relaxed_model_1_multimer_v3_pred_0.pdb,-7.1,6.4e-06
873,SARS-CoV-2-BA.4-N_IL-1beta,SARS-CoV-2-BA.4-N,IL-1beta,/AF23_complexes/complex_pdbs/SARS-CoV-2-BA.4-N_IL-1beta/relaxed_model_1_multimer_v3_pred_0.pdb,-8.4,7.5e-07
874,SARS-CoV-2-B.1.1.529-N_IL-1alpha,SARS-CoV-2-B.1.1.529-N,IL-1alpha,/AF23_complexes/complex_pdbs/SARS-CoV-2-B.1.1.529-N_IL-1alpha/relaxed_model_1_multimer_v3_pred_0.pdb,-8.7,4.4e-07
875,SARS-CoV-2-WA1-N_CCL7,SARS-CoV-2-WA1-N,CCL7,/AF23_complexes/complex_pdbs/SARS-CoV-2-WA1-N_CCL7/relaxed_model_1_multimer_v3_pred_0.pdb,-8.4,6.9e-07
876,SARS-CoV-2-B.1.1.529-N_IL-17a,SARS-CoV-2-B.1.1.529-N,IL-17a,/AF23_complexes/complex_pdbs/SARS-CoV-2-B.1.1.529-N_IL-17a/relaxed_model_1_multimer_v3_pred_0.pdb,-11.1,6.6e-09
877,BANAL-20-52-N_CCL27,BANAL-20-52-N,CCL27,/AF23_complexes/complex_pdbs/BANAL-20-52-N_CCL27/relaxed_model_1_multimer_v3_pred_0.pdb,-11.8,2.1e-09
878,OC43-N_IL-10,OC43-N,IL-10,/AF23_complexes/complex_pdbs/OC43-N_IL-10/relaxed_model_1_multimer_v3_pred_0.pdb,-6.2,2.7e-05
879,BANAL-20-52-N_CCL13,BANAL-20-52-N,CCL13,/AF23_complexes/complex_pdbs/BANAL-20-52-N_CCL13/relaxed_model_1_multimer_v3_pred_0.pdb,-8.0,1.2e-06
880,SARS-CoV-2-B.1.1.7-N_CXCL12alpha,SARS-CoV-2-B.1.1.7-N,CXCL12alpha,/AF23_complexes/complex_pdbs/SARS-CoV-2-B.1.1.7-N_CXCL12alpha/relaxed_model_1_multimer_v3_pred_0.pdb,-7.5,3.1e-06
881,SARS-CoV-2-P.1-N_IL-17a,SARS-CoV-2-P.1-N,IL-17a,/AF23_complexes/complex_pdbs/SARS-CoV-2-P.1-N_IL-17a/relaxed_model_1_multimer_v3_pred_0.pdb,-10.2,3.4e-08
882,SARS-CoV-2-BQ.1-N_CCL24,SARS-CoV-2-BQ.1-N,CCL24,/AF23_complexes/complex_pdbs/SARS-CoV-2-BQ.1-N_CCL24/relaxed_model_1_multimer_v3_pred_0.pdb,-10.6,1.6e-08
883,SARS-CoV-2-XBB-N_CXCL14,SARS-CoV-2-XBB-N,CXCL14,/AF23_complexes/complex_pdbs/SARS-CoV-2-XBB-N_CXCL14/relaxed_model_1_multimer_v3_pred_0.pdb,-8.5,5.8e-07
884,SARS-CoV-2-BQ.1-N_CXCL3,SARS-CoV-2-BQ.1-N,CXCL3,/AF23_complexes/complex_pdbs/SARS-CoV-2-BQ.1-N_CXCL3/relaxed_model_1_multimer_v3_pred_0.pdb,-8.8,3.5e-07
885,SARS-CoV-2-P.1-N_CXCL6,SARS-CoV-2-P.1-N,CXCL6,/AF23_complexes/complex_pdbs/SARS-CoV-2-P.1-N_CXCL6/relaxed_model_1_multimer_v3_pred_0.pdb,-9.3,1.4e-07
886,OC43-N_IL-1alpha,OC43-N,IL-1alpha,/AF23_complexes/complex_pdbs/OC43-N_IL-1alpha/relaxed_model_1_multimer_v3_pred_0.pdb,-13.0,2.7e-10
887,SARS-CoV-2-B.1.351-N_CXCL1,SARS-CoV-2-B.1.351-N,CXCL1,/AF23_complexes/complex_pdbs/SARS-CoV-2-B.1.351-N_CXCL1/relaxed_model_1_multimer_v3_pred_0.pdb,-9.8,6.1e-08
888,BANAL-20-52-N_IL-18BP,BANAL-20-52-N,IL-18BP,/AF23_complexes/complex_pdbs/BANAL-20-52-N_IL-18BP/relaxed_model_1_multimer_v3_pred_0.pdb,-9.3,1.4e-07
889,OC43-N_CXCL16,OC43-N,CXCL16,/AF23_complexes/complex_pdbs/OC43-N_CXCL16/relaxed_model_1_multimer_v3_pred_0.pdb,-11.1,6.8e-09
890,SARS-CoV-2-BA.4-N_XCL1,SARS-CoV-2-BA.4-N,XCL1,/AF23_complexes/complex_pdbs/SARS-CoV-2-BA.4-N_XCL1/relaxed_model_1_multimer_v3_pred_0.pdb,-10.3,2.6e-08
891,BANAL-20-52-N_CCL21,BANAL-20-52-N,CCL21,/AF23_complexes/complex_pdbs/BANAL-20-52-N_CCL21/relaxed_model_1_multimer_v3_pred_0.pdb,-9.3,1.6e-07
892,SARS-CoV-2-BQ.1-N_CXCL14,SARS-CoV-2-BQ.1-N,CXCL14,/AF23_complexes/complex_pdbs/SARS-CoV-2-BQ.1-N_CXCL14/relaxed_model_1_multimer_v3_pred_0.pdb,-9.5,1.1e-07
893,RaTG13-N_CCL26,RaTG13-N,CCL26,/AF23_complexes/complex_pdbs/RaTG13-N_CCL26/relaxed_model_1_multimer_v3_pred_0.pdb,-7.7,2.2e-06
894,SARS-CoV-2-BA.4-N_CXCL12alpha,SARS-CoV-2-BA.4-N,CXCL12alpha,/AF23_complexes/complex_pdbs/SARS-CoV-2-BA.4-N_CXCL12alpha/relaxed_model_1_multimer_v3_pred_0.pdb,-6.7,1.3e-05
895,RaTG13-N_IFNlambda1,RaTG13-N,IFNlambda1,/AF23_complexes/complex_pdbs/RaTG13-N_IFNlambda1/relaxed_model_1_multimer_v3_pred_0.pdb,-8.4,6.8e-07
896,RaTG13-N_INFbeta,RaTG13-N,INFbeta,/AF23_complexes/complex_pdbs/RaTG13-N_INFbeta/relaxed_model_1_multimer_v3_pred_0.pdb,-8.9,3.1e-07
897,SARS-CoV-2-BA.2-N_IFNgamma,SARS-CoV-2-BA.2-N,IFNgamma,/AF23_complexes/complex_pdbs/SARS-CoV-2-BA.2-N_IFNgamma/relaxed_model_1_multimer_v3_pred_0.pdb,-5.5,9.2e-05
898,SARS-CoV-2-B.1.351-N_CXCL11,SARS-CoV-2-B.1.351-N,CXCL11,/AF23_complexes/complex_pdbs/SARS-CoV-2-B.1.351-N_CXCL11/relaxed_model_1_multimer_v3_pred_0.pdb,-12.7,4.9e-10
899,RaTG13-N_IL-18BP,RaTG13-N,IL-18BP,/AF23_complexes/complex_pdbs/RaTG13-N_IL-18BP/relaxed_model_1_multimer_v3_pred_0.pdb,-7.8,1.8e-06
900,SARS-CoV-2-BA.1.1-N_CCL7,SARS-CoV-2-BA.1.1-N,CCL7,/AF23_complexes/complex_pdbs/SARS-CoV-2-BA.1.1-N_CCL7/relaxed_model_1_multimer_v3_pred_0.pdb,-10.6,1.6e-08
901,MERS-CoV-N_IL-13,MERS-CoV-N,IL-13,/AF23_complexes/complex_pdbs/MERS-CoV-N_IL-13/relaxed_model_1_multimer_v3_pred_0.pdb,-9.1,2.1e-07
902,SARS-CoV-2-WA1-N_IFNlambda1,SARS-CoV-2-WA1-N,IFNlambda1,/AF23_complexes/complex_pdbs/SARS-CoV-2-WA1-N_IFNlambda1/relaxed_model_1_multimer_v3_pred_0.pdb,-7.7,2.1e-06
903,SARS-CoV-2-B.1.1.7-N_CCL23,SARS-CoV-2-B.1.1.7-N,CCL23,/AF23_complexes/complex_pdbs/SARS-CoV-2-B.1.1.7-N_CCL23/relaxed_model_1_multimer_v3_pred_0.pdb,-11.4,4.3e-09
904,SARS-CoV-2-B.1.1.7-N_IFNlambda1,SARS-CoV-2-B.1.1.7-N,IFNlambda1,/AF23_complexes/complex_pdbs/SARS-CoV-2-B.1.1.7-N_IFNlambda1/relaxed_model_1_multimer_v3_pred_0.pdb,-7.6,2.5e-06
905,BANAL-20-52-N_CCL18,BANAL-20-52-N,CCL18,/AF23_complexes/complex_pdbs/BANAL-20-52-N_CCL18/relaxed_model_1_multimer_v3_pred_0.pdb,-7.0,7e-06
906,SARS-CoV-2-BA.4-N_CXCL3,SARS-CoV-2-BA.4-N,CXCL3,/AF23_complexes/complex_pdbs/SARS-CoV-2-BA.4-N_CXCL3/relaxed_model_1_multimer_v3_pred_0.pdb,-10.1,3.7e-08
907,SARS-CoV-2-B.1.1-N_IFNomega,SARS-CoV-2-B.1.1-N,IFNomega,/AF23_complexes/complex_pdbs/SARS-CoV-2-B.1.1-N_IFNomega/relaxed_model_1_multimer_v3_pred_0.pdb,-15.9,2.2e-12
908,MERS-CoV-N_IL6,MERS-CoV-N,IL6,/AF23_complexes/complex_pdbs/MERS-CoV-N_IL6/relaxed_model_1_multimer_v3_pred_0.pdb,-9.4,1.3e-07
909,SARS-CoV-2-P.1-N_CCL28,SARS-CoV-2-P.1-N,CCL28,/AF23_complexes/complex_pdbs/SARS-CoV-2-P.1-N_CCL28/relaxed_model_1_multimer_v3_pred_0.pdb,-10.0,4.3e-08
910,SARS-CoV-2-B.1.1.7-N_CCL14,SARS-CoV-2-B.1.1.7-N,CCL14,/AF23_complexes/complex_pdbs/SARS-CoV-2-B.1.1.7-N_CCL14/relaxed_model_1_multimer_v3_pred_0.pdb,-10.0,4.8e-08
911,SARS-CoV-2-BA.2-N_CXCL12alpha,SARS-CoV-2-BA.2-N,CXCL12alpha,/AF23_complexes/complex_pdbs/SARS-CoV-2-BA.2-N_CXCL12alpha/relaxed_model_1_multimer_v3_pred_0.pdb,-9.5,1.2e-07
912,SARS-CoV-2-P.1-N_CCL4L1,SARS-CoV-2-P.1-N,CCL4L1,/AF23_complexes/complex_pdbs/SARS-CoV-2-P.1-N_CCL4L1/relaxed_model_1_multimer_v3_pred_0.pdb,-7.9,1.5e-06
913,SARS-CoV-N_IFNgamma,SARS-CoV-N,IFNgamma,/AF23_complexes/complex_pdbs/SARS-CoV-N_IFNgamma/relaxed_model_1_multimer_v3_pred_0.pdb,-5.6,7.7e-05
914,SARS-CoV-2-B.1.351-N_CCL26,SARS-CoV-2-B.1.351-N,CCL26,/AF23_complexes/complex_pdbs/SARS-CoV-2-B.1.351-N_CCL26/relaxed_model_1_multimer_v3_pred_0.pdb,-8.3,7.8e-07
915,SARS-CoV-2-XBB-N_CXCL1,SARS-CoV-2-XBB-N,CXCL1,/AF23_complexes/complex_pdbs/SARS-CoV-2-XBB-N_CXCL1/relaxed_model_1_multimer_v3_pred_0.pdb,-8.8,3.3e-07
916,SARS-CoV-2-BA.1.1-N_CCL11,SARS-CoV-2-BA.1.1-N,CCL11,/AF23_complexes/complex_pdbs/SARS-CoV-2-BA.1.1-N_CCL11/relaxed_model_1_multimer_v3_pred_0.pdb,-7.9,1.6e-06
917,SARS-CoV-2-BQ.1-N_CXCL11,SARS-CoV-2-BQ.1-N,CXCL11,/AF23_complexes/complex_pdbs/SARS-CoV-2-BQ.1-N_CXCL11/relaxed_model_1_multimer_v3_pred_0.pdb,-11.7,2.6e-09
918,SARS-CoV-2-B.1.1-N_TNFbeta,SARS-CoV-2-B.1.1-N,TNFbeta,/AF23_complexes/complex_pdbs/SARS-CoV-2-B.1.1-N_TNFbeta/relaxed_model_1_multimer_v3_pred_0.pdb,-8.4,7.1e-07
919,BANAL-20-52-N_IL-12p70,BANAL-20-52-N,IL-12p70,/AF23_complexes/complex_pdbs/BANAL-20-52-N_IL-12p70/relaxed_model_1_multimer_v3_pred_0.pdb,-23.0,1.3e-17
920,SARS-CoV-N_CCL20,SARS-CoV-N,CCL20,/AF23_complexes/complex_pdbs/SARS-CoV-N_CCL20/relaxed_model_1_multimer_v3_pred_0.pdb,-10.5,2.1e-08
921,SARS-CoV-2-P.1-N_INFbeta,SARS-CoV-2-P.1-N,INFbeta,/AF23_complexes/complex_pdbs/SARS-CoV-2-P.1-N_INFbeta/relaxed_model_1_multimer_v3_pred_0.pdb,-8.3,7.9e-07
922,SARS-CoV-2-B.1.1.7-N_TNFalpha,SARS-CoV-2-B.1.1.7-N,TNFalpha,/AF23_complexes/complex_pdbs/SARS-CoV-2-B.1.1.7-N_TNFalpha/relaxed_model_1_multimer_v3_pred_0.pdb,-9.5,1.1e-07
923,SARS-CoV-2-B.1.1-N_CCL14,SARS-CoV-2-B.1.1-N,CCL14,/AF23_complexes/complex_pdbs/SARS-CoV-2-B.1.1-N_CCL14/relaxed_model_1_multimer_v3_pred_0.pdb,-9.8,6.3e-08
924,SARS-CoV-2-B.1.1.529-N_CXCL10,SARS-CoV-2-B.1.1.529-N,CXCL10,/AF23_complexes/complex_pdbs/SARS-CoV-2-B.1.1.529-N_CXCL10/relaxed_model_1_multimer_v3_pred_0.pdb,-8.1,1.2e-06
925,SARS-CoV-2-BQ.1-N_CCL19,SARS-CoV-2-BQ.1-N,CCL19,/AF23_complexes/complex_pdbs/SARS-CoV-2-BQ.1-N_CCL19/relaxed_model_1_multimer_v3_pred_0.pdb,-8.5,6e-07
926,SARS-CoV-2-B.1.1.7-N_TNFbeta,SARS-CoV-2-B.1.1.7-N,TNFbeta,/AF23_complexes/complex_pdbs/SARS-CoV-2-B.1.1.7-N_TNFbeta/relaxed_model_1_multimer_v3_pred_0.pdb,-7.6,2.7e-06
927,SARS-CoV-2-BQ.1-N_IL6Ralpha,SARS-CoV-2-BQ.1-N,IL6Ralpha,/AF23_complexes/complex_pdbs/SARS-CoV-2-BQ.1-N_IL6Ralpha/relaxed_model_1_multimer_v3_pred_0.pdb,-9.7,7.9e-08
928,SARS-CoV-N_CCL17,SARS-CoV-N,CCL17,/AF23_complexes/complex_pdbs/SARS-CoV-N_CCL17/relaxed_model_1_multimer_v3_pred_0.pdb,-8.8,3.2e-07
