protein_A,protein_B,experiment,model,iptm+ptm,Interaction Energy,Pdb,Group1,Group2,IntraclashesGroup1,IntraclashesGroup2,Backbone Hbond,Sidechain Hbond,Van der Waals,Electrostatics,Solvation Polar,Solvation Hydrophobic,Van der Waals clashes,entropy sidechain,entropy mainchain,sloop_entropy,mloop_entropy,cis_bond,torsional clash,backbone clash,helix dipole,water bridge,disulfide,electrostatic kon,partial covalent bonds,energy Ionisation,Entropy Complex,Number of Residues,Interface Residues,Interface Residues Clashing,Interface Residues VdW Clashing,Interface Residues BB Clashing,wet_hit,is_max
SARS-CoV-N,CCL27,SARS-CoV-N_CCL27,model_2_multimer_v3_pred_1,0.238986157,2.67412,/home/gridsan/AV32546/CompBio_shared/FoldX/workingdir_AM/foldx_repair_out/SARS-CoV-N_CCL27/relaxed_model_2_multimer_v3_pred_1_Repair.pdb,A,B,20.7587,7.83916,-1.72388,-2.8528,-7.53038,-0.549735,12.6424,-9.30989,0.639742,6.49132,4.88489,0,0,0,0.0724326,3.18188,0.260351,0,0,-0.361033,0,0.0107289,2.384,510,45,0,0,0,FALSE,TRUE
SARS-CoV-2-P.1-N,IL-13,SARS-CoV-2-P.1-N_IL-13,model_4_multimer_v3_pred_4,0.193681236,2.6825,/home/gridsan/AV32546/CompBio_shared/FoldX/workingdir_AM/foldx_repair_out/SARS-CoV-2-P.1-N_IL-13/relaxed_model_4_multimer_v3_pred_4_Repair.pdb,A,B,31.2895,8.30932,-1.01147,-2.71406,-11.5066,0.153523,18.3972,-14.1066,4.20812,6.61678,2.09609,0,0,0,0.774245,3.33617,-0.319165,0,0,0.0944467,0,-5.55E-17,2.384,529,41,2,1,1,FALSE,TRUE
SARS-CoV-2-B.1.1.529-N,CCL7,SARS-CoV-2-B.1.1.529-N_CCL7,model_2_multimer_v3_pred_0,0.226655492,2.68316,/home/gridsan/AV32546/CompBio_shared/FoldX/workingdir_AM/foldx_repair_out/SARS-CoV-2-B.1.1.529-N_CCL7/relaxed_model_2_multimer_v3_pred_0_Repair.pdb,A,B,30.1447,6.79446,-1.71075,-1.54011,-8.85394,-0.284421,14.3573,-9.67828,1.10595,5.14756,4.12263,0,0,0,0.310874,5.58456,-0.0599144,0,0,-0.233719,0,5.55E-17,2.384,492,29,3,0,3,FALSE,TRUE
OC43-N,CXCL1,OC43-N_CXCL1,model_5_multimer_v3_pred_2,0.250033257,2.69059,/home/gridsan/AV32546/CompBio_shared/FoldX/workingdir_AM/foldx_repair_out/OC43-N_CXCL1/relaxed_model_5_multimer_v3_pred_2_Repair.pdb,A,B,47.1463,8.09634,-1.58906,-4.0457,-12.7859,-0.52789,17.4945,-17.5705,9.46692,7.09048,4.45648,0,0,0,1.10934,3.59079,-0.0900622,0,0,-0.318034,0,-2.78E-17,2.384,521,48,2,2,0,FALSE,TRUE
SARS-CoV-2-BA.2-N,CXCL16,SARS-CoV-2-BA.2-N_CXCL16,model_3_multimer_v3_pred_0,0.176101343,2.70065,/home/gridsan/AV32546/CompBio_shared/FoldX/workingdir_AM/foldx_repair_out/SARS-CoV-2-BA.2-N_CXCL16/relaxed_model_3_multimer_v3_pred_0_Repair.pdb,A,B,27.9769,48.2777,-6.06742,-12.6452,-33.6894,-3.09803,55.3275,-40.1707,8.90659,15.5428,15.2033,0,0,2.64624,2.04569,15.7605,0.13547,0,0,-1.49921,0,0.063071,2.384,641,92,6,3,3,FALSE,TRUE
SARS-CoV-2-BA.1.1-N,XCL1,SARS-CoV-2-BA.1.1-N_XCL1,model_2_multimer_v3_pred_2,0.211648746,2.74955,/home/gridsan/AV32546/CompBio_shared/FoldX/workingdir_AM/foldx_repair_out/SARS-CoV-2-BA.1.1-N_XCL1/relaxed_model_2_multimer_v3_pred_2_Repair.pdb,A,B,15.4543,11.7683,-2.72561,-5.12218,-12.7562,-0.521133,19.5586,-15.627,5.12987,9.08385,5.43921,0,0,0,0.723749,4.48412,-0.0875001,0,0,-0.34608,0,0,2.384,509,34,1,1,1,FALSE,TRUE
SARS-CoV-2-B.1.1-N,CCL1,SARS-CoV-2-B.1.1-N_CCL1,model_2_multimer_v3_pred_0,0.279435226,2.75274,/home/gridsan/AV32546/CompBio_shared/FoldX/workingdir_AM/foldx_repair_out/SARS-CoV-2-B.1.1-N_CCL1/relaxed_model_2_multimer_v3_pred_0_Repair.pdb,A,B,19.9587,14.8035,-1.4933,-9.05515,-16.3721,-0.135569,24.2173,-20.9168,5.1915,11.9132,8.87515,0,0,0,0.202344,2.35965,0.0234577,0,1.78E-15,0.260223,0,0.0425308,2.384,492,46,0,0,0,FALSE,TRUE
SARS-CoV-2-BA.4-N,CCL15,SARS-CoV-2-BA.4-N_CCL15,model_4_multimer_v3_pred_3,0.2218105,2.75889,/home/gridsan/AV32546/CompBio_shared/FoldX/workingdir_AM/foldx_repair_out/SARS-CoV-2-BA.4-N_CCL15/relaxed_model_4_multimer_v3_pred_3_Repair.pdb,A,B,18.0264,7.11362,-6.08086,-9.1395,-24.2656,-2.82202,41.8914,-28.3449,9.88732,11.7056,9.03551,0,0,0,1.21794,6.66397,-0.1214,0,0,-0.367418,0,0.16275,2.384,508,61,2,2,0,FALSE,TRUE
SARS-CoV-2-BA.1.1-N,CCL7,SARS-CoV-2-BA.1.1-N_CCL7,model_4_multimer_v3_pred_0,0.222891913,2.76559,/home/gridsan/AV32546/CompBio_shared/FoldX/workingdir_AM/foldx_repair_out/SARS-CoV-2-BA.1.1-N_CCL7/relaxed_model_4_multimer_v3_pred_0_Repair.pdb,A,B,18.9761,11.6941,-1.76991,-4.24033,-10.1351,-0.19682,16.6136,-11.6952,6.85112,3.95748,3.13929,0,0,0,0.44869,2.15764,0.00753357,0,0,-0.214723,0,1.11E-16,2.384,492,36,3,3,0,FALSE,TRUE
SARS-CoV-N,CCL16,SARS-CoV-N_CCL16,model_2_multimer_v3_pred_2,0.235168647,2.76789,/home/gridsan/AV32546/CompBio_shared/FoldX/workingdir_AM/foldx_repair_out/SARS-CoV-N_CCL16/relaxed_model_2_multimer_v3_pred_2_Repair.pdb,A,B,43.9496,6.77738,-2.86998,-3.07596,-19.114,0.00930061,25.3941,-24.3978,10.3103,9.68006,6.08194,0,0,0,0.567723,5.56193,-1.33E-15,0,0,-0.00957031,0,0.191795,2.384,519,42,4,3,1,FALSE,TRUE
SARS-CoV-N,CCL1,SARS-CoV-N_CCL1,model_2_multimer_v3_pred_0,0.32197391,2.78591,/home/gridsan/AV32546/CompBio_shared/FoldX/workingdir_AM/foldx_repair_out/SARS-CoV-N_CCL1/relaxed_model_2_multimer_v3_pred_0_Repair.pdb,A,B,21.5645,5.11834,-1.63922,-9.08033,-11.6808,0.928032,17.0931,-14.1209,4.91319,9.15228,6.20027,0,0,0,0.396611,2.07717,0.0117729,0,0,0.222664,0,0.389261,2.384,495,35,1,1,0,FALSE,TRUE
SARS-CoV-2-WA1-N,IL-10,SARS-CoV-2-WA1-N_IL-10,model_5_multimer_v3_pred_0,0.179109336,2.80242,/home/gridsan/AV32546/CompBio_shared/FoldX/workingdir_AM/foldx_repair_out/SARS-CoV-2-WA1-N_IL-10/relaxed_model_5_multimer_v3_pred_0_Repair.pdb,A,B,15.4738,17.4353,-3.02613,-2.65019,-11.5043,-0.510689,17.3326,-13.454,4.15494,6.42577,5.51002,0,0,0,0.293683,2.24049,0.354779,0,0,-0.219774,0,0.0957024,2.384,579,34,0,0,0,FALSE,TRUE
OC43-N,CXCL16,OC43-N_CXCL16,model_2_multimer_v3_pred_4,0.268266927,2.80279,/home/gridsan/AV32546/CompBio_shared/FoldX/workingdir_AM/foldx_repair_out/OC43-N_CXCL16/relaxed_model_2_multimer_v3_pred_4_Repair.pdb,A,B,38.6002,62.2783,-4.96074,-8.77037,-27.6087,-1.83084,40.9031,-34.6029,14.0849,16.2275,9.99473,0,0,1.78E-15,1.05676,11.6519,-0.933051,0,-8.88E-16,-0.903647,0,0.145966,2.384,673,61,7,6,4,FALSE,TRUE
RaTG13-N,CCL28,RaTG13-N_CCL28,model_1_multimer_v3_pred_0,0.26559078,2.8805,/home/gridsan/AV32546/CompBio_shared/FoldX/workingdir_AM/foldx_repair_out/RaTG13-N_CCL28/relaxed_model_1_multimer_v3_pred_0_Repair.pdb,A,B,25.2147,15.5808,-2.39246,-3.18591,-9.2476,-3.4095,14.9607,-10.8201,7.72083,5.13411,4.44605,0,0,0,0.571321,3.10777,0.937036,0,0,-1.84625,0,0.0122928,2.384,527,35,2,2,0,TRUE,TRUE
SARS-CoV-2-B.1.1-N,CXCL12beta,SARS-CoV-2-B.1.1-N_CXCL12beta,model_3_multimer_v3_pred_3,0.342746334,2.92406,/home/gridsan/AV32546/CompBio_shared/FoldX/workingdir_AM/foldx_repair_out/SARS-CoV-2-B.1.1-N_CXCL12beta/relaxed_model_3_multimer_v3_pred_3_Repair.pdb,A,B,20.371,7.17041,-3.10382,-10.4352,-18.0137,-3.28454,30.6108,-22.4001,5.40175,13.121,9.68823,0,0,0.500582,1.60725,14.6178,0.123727,0,0,-0.960104,0,0.0681244,2.384,491,48,5,2,5,FALSE,TRUE
SARS-CoV-2-B.1.1.7-N,CCL14,SARS-CoV-2-B.1.1.7-N_CCL14,model_3_multimer_v3_pred_4,0.262608961,2.97318,/home/gridsan/AV32546/CompBio_shared/FoldX/workingdir_AM/foldx_repair_out/SARS-CoV-2-B.1.1.7-N_CCL14/relaxed_model_3_multimer_v3_pred_4_Repair.pdb,A,B,24.8158,3.46806,-6.79218,-11.4018,-21.3216,-1.4515,33.9488,-26.5621,10.9979,13.9199,10.6518,0,0,0,1.29414,14.7149,7.77E-16,0,8.88E-16,-0.343805,0,0.0335747,2.384,493,58,8,3,6,FALSE,TRUE
SARS-CoV-2-BA.2-N,CCL21,SARS-CoV-2-BA.2-N_CCL21,model_4_multimer_v3_pred_0,0.193696763,2.99378,/home/gridsan/AV32546/CompBio_shared/FoldX/workingdir_AM/foldx_repair_out/SARS-CoV-2-BA.2-N_CCL21/relaxed_model_4_multimer_v3_pred_0_Repair.pdb,A,B,14.6309,9.04466,-4.42547,-8.84516,-20.4859,0.0103216,34.0593,-23.7659,4.74453,12.0171,8.66712,0,0,0,0.561928,6.521,0.251006,0,0,0.184066,0,0.0208219,2.384,527,65,4,1,3,TRUE,TRUE
SARS-CoV-2-BA.4-N,IFNomega,SARS-CoV-2-BA.4-N_IFNomega,model_2_multimer_v3_pred_2,0.358352978,3.02761,/home/gridsan/AV32546/CompBio_shared/FoldX/workingdir_AM/foldx_repair_out/SARS-CoV-2-BA.4-N_IFNomega/relaxed_model_2_multimer_v3_pred_2_Repair.pdb,A,B,60.174,9.89435,-3.74025,-8.60663,-35.6292,-2.68678,50.9835,-50.0947,24.1306,20.57,8.04992,0,0,0,0.583782,14.6844,-0.141761,0,0,-0.504823,0,0.113826,2.384,590,79,10,8,3,FALSE,TRUE
SARS-CoV-2-BQ.1-N,IL-17a,SARS-CoV-2-BQ.1-N_IL-17a,model_2_multimer_v3_pred_2,0.233127708,3.08029,/home/gridsan/AV32546/CompBio_shared/FoldX/workingdir_AM/foldx_repair_out/SARS-CoV-2-BQ.1-N_IL-17a/relaxed_model_2_multimer_v3_pred_2_Repair.pdb,A,B,22.1814,2.53129,-0.903946,-1.64334,-3.89679,-0.601769,7.3129,-4.10403,0.284907,2.52191,4.39732,0,0,0,0.0209506,0.187059,-0.0201745,0,0,-0.287637,0,0,2.384,548,23,0,0,0,FALSE,TRUE
BANAL-20-52-N,CCL19,BANAL-20-52-N_CCL19,model_4_multimer_v3_pred_4,0.252749913,3.14822,/home/gridsan/AV32546/CompBio_shared/FoldX/workingdir_AM/foldx_repair_out/BANAL-20-52-N_CCL19/relaxed_model_4_multimer_v3_pred_4_Repair.pdb,A,B,18.3934,9.05324,-3.72691,-8.43969,-15.919,-4.47371,30.7234,-16.9853,4.64715,9.33763,8.64022,0,0,0,0.773053,5.95019,-0.153702,0,0,-1.31942,0,0.0444379,2.384,496,56,2,2,2,FALSE,TRUE
MERS-CoV-N,CXCL9,MERS-CoV-N_CXCL9,model_4_multimer_v3_pred_3,0.343191053,3.17922,/home/gridsan/AV32546/CompBio_shared/FoldX/workingdir_AM/foldx_repair_out/MERS-CoV-N_CXCL9/relaxed_model_4_multimer_v3_pred_3_Repair.pdb,A,B,16.808,12.1105,-4.04374,-7.80002,-21.6652,-2.28603,34.2547,-26.5904,5.72019,11.8576,10.338,0,0,0.160711,4.02405,5.71034,0.188391,0,0,-1.06939,0,0.0903523,2.384,514,63,4,2,2,TRUE,TRUE
RaTG13-N,CCL7,RaTG13-N_CCL7,model_3_multimer_v3_pred_4,0.233749797,3.18524,/home/gridsan/AV32546/CompBio_shared/FoldX/workingdir_AM/foldx_repair_out/RaTG13-N_CCL7/relaxed_model_3_multimer_v3_pred_4_Repair.pdb,A,B,30.9543,4.73389,-3.80657,-7.78433,-18.5492,-2.1641,27.5102,-25.0458,15.9706,10.0508,6.42496,0,0,0,1.1093,6.44568,0.0754657,0,0,-0.618695,0,0.012523,2.384,495,53,3,3,1,FALSE,TRUE
SARS-CoV-2-BA.2-N,CCL14,SARS-CoV-2-BA.2-N_CCL14,model_3_multimer_v3_pred_4,0.242429104,3.2215,/home/gridsan/AV32546/CompBio_shared/FoldX/workingdir_AM/foldx_repair_out/SARS-CoV-2-BA.2-N_CCL14/relaxed_model_3_multimer_v3_pred_4_Repair.pdb,A,B,19.5367,2.47602,-6.57331,-8.038,-21.1188,-0.922329,34.148,-26.1062,7.71934,11.746,12.1762,0,0,0,0.422183,7.70017,-0.0712726,0,0,-0.267328,0,0.107059,2.384,490,57,6,2,4,FALSE,TRUE
SARS-CoV-2-B.1.1.529-N,XCL1,SARS-CoV-2-B.1.1.529-N_XCL1,model_2_multimer_v3_pred_1,0.217018432,3.25634,/home/gridsan/AV32546/CompBio_shared/FoldX/workingdir_AM/foldx_repair_out/SARS-CoV-2-B.1.1.529-N_XCL1/relaxed_model_2_multimer_v3_pred_1_Repair.pdb,A,B,28.9461,9.55903,-3.9983,-5.09765,-16.5572,-0.31015,26.0806,-20.0487,3.05135,10.5772,8.48887,0,0,0,1.30646,4.31531,-0.0517046,0,0,-0.184446,0,0,2.384,509,39,0,0,0,FALSE,TRUE
RaTG13-N,CCL14,RaTG13-N_CCL14,model_3_multimer_v3_pred_0,0.2867694,3.33686,/home/gridsan/AV32546/CompBio_shared/FoldX/workingdir_AM/foldx_repair_out/RaTG13-N_CCL14/relaxed_model_3_multimer_v3_pred_0_Repair.pdb,A,B,26.4388,3.42778,-4.25427,-6.26952,-19.5758,-2.0272,31.5839,-24.7657,9.35939,9.70679,9.16575,0,0,0,0.719856,7.13487,1.11E-16,0,0,-0.600296,0,0.294005,2.384,493,57,2,2,0,FALSE,TRUE
SARS-CoV-2-B.1.1-N,CCL27,SARS-CoV-2-B.1.1-N_CCL27,model_2_multimer_v3_pred_0,0.244786908,3.3779,/home/gridsan/AV32546/CompBio_shared/FoldX/workingdir_AM/foldx_repair_out/SARS-CoV-2-B.1.1-N_CCL27/relaxed_model_2_multimer_v3_pred_0_Repair.pdb,A,B,23.218,6.16853,-1.15864,-3.02377,-13.8893,-2.15873,21.6234,-18.2868,5.25269,8.6242,6.34654,0,0,-8.93E-18,0.289835,3.20069,0.466883,0,0,-0.708331,0,1.11E-16,2.384,507,47,2,2,0,FALSE,TRUE
SARS-CoV-2-B.1.617.2-DeltaA-N,CXCL4,SARS-CoV-2-B.1.617.2-DeltaA-N_CXCL4,model_3_multimer_v3_pred_3,0.290923985,3.42676,/home/gridsan/AV32546/CompBio_shared/FoldX/workingdir_AM/foldx_repair_out/SARS-CoV-2-B.1.617.2-DeltaA-N_CXCL4/relaxed_model_3_multimer_v3_pred_3_Repair.pdb,A,B,20.8951,12.8188,-11.0032,-7.42912,-30.5933,-0.747121,50.7932,-40.9182,10.953,16.9287,9.32947,0,0,1.59713,5.01929,17.152,0.0260062,0,0,-0.583599,0,0.0544763,2.384,489,64,8,5,5,TRUE,TRUE
SARS-CoV-2-BA.2-N,CCL19,SARS-CoV-2-BA.2-N_CCL19,model_1_multimer_v3_pred_0,0.267069133,3.43498,/home/gridsan/AV32546/CompBio_shared/FoldX/workingdir_AM/foldx_repair_out/SARS-CoV-2-BA.2-N_CCL19/relaxed_model_1_multimer_v3_pred_0_Repair.pdb,A,B,25.5587,7.67116,-0.931073,-1.45556,-10.8894,-1.92681,18.4221,-11.7711,5.45064,3.16767,3.08003,0,0,0,0.803653,5.25849,0.498746,0,0,-1.02363,0,0.00979348,2.384,493,44,0,0,0,FALSE,TRUE
BANAL-20-52-N,CCL27,BANAL-20-52-N_CCL27,model_2_multimer_v3_pred_1,0.290300041,3.44732,/home/gridsan/AV32546/CompBio_shared/FoldX/workingdir_AM/foldx_repair_out/BANAL-20-52-N_CCL27/relaxed_model_2_multimer_v3_pred_1_Repair.pdb,A,B,39.7129,6.30097,-5.6807,-10.734,-32.6616,-1.1643,47.1106,-44.6173,15.3324,19.6458,14.8853,0,0,0,1.87282,30.4878,0.203455,0,0,-0.83463,0,0.0895326,2.384,507,70,10,4,8,FALSE,TRUE
SARS-CoV-2-WA1-N,CCL8,SARS-CoV-2-WA1-N_CCL8,model_2_multimer_v3_pred_1,0.220270631,3.45363,/home/gridsan/AV32546/CompBio_shared/FoldX/workingdir_AM/foldx_repair_out/SARS-CoV-2-WA1-N_CCL8/relaxed_model_2_multimer_v3_pred_1_Repair.pdb,A,B,33.6141,7.88452,-1.80217,-3.83382,-18.4574,0.264817,27.0115,-24.3591,5.92864,9.10497,8.99615,0,0,0,0.532226,9.58475,-5.55E-17,0,0,0.0677584,0,2.78E-17,2.384,495,35,3,0,3,FALSE,TRUE
SARS-CoV-2-B.1.1-N,CCL14,SARS-CoV-2-B.1.1-N_CCL14,model_3_multimer_v3_pred_3,0.250486109,3.48851,/home/gridsan/AV32546/CompBio_shared/FoldX/workingdir_AM/foldx_repair_out/SARS-CoV-2-B.1.1-N_CCL14/relaxed_model_3_multimer_v3_pred_3_Repair.pdb,A,B,28.5414,1.8073,-2.82862,-5.96846,-18.3256,-2.0352,30.2299,-23.1675,6.07485,10.7328,8.79225,0,0,0,0.374728,5.89004,-0.016508,0,0,-0.583331,0,0.209263,2.384,493,60,4,2,3,FALSE,TRUE
RaTG13-N,XCL1,RaTG13-N_XCL1,model_2_multimer_v3_pred_2,0.218804523,3.49458,/home/gridsan/AV32546/CompBio_shared/FoldX/workingdir_AM/foldx_repair_out/RaTG13-N_XCL1/relaxed_model_2_multimer_v3_pred_2_Repair.pdb,A,B,19.0166,11.3161,-3.87119,-4.0709,-16.1472,-0.27199,26.1328,-20.6984,4.03215,9.2175,6.93563,0,0,0,2.34914,7.24192,-0.028624,0,0,-0.0843634,0,0,2.384,512,40,2,1,1,FALSE,TRUE
SARS-CoV-2-BA.2-N,CXCL9,SARS-CoV-2-BA.2-N_CXCL9,model_3_multimer_v3_pred_2,0.242844332,3.49946,/home/gridsan/AV32546/CompBio_shared/FoldX/workingdir_AM/foldx_repair_out/SARS-CoV-2-BA.2-N_CXCL9/relaxed_model_3_multimer_v3_pred_2_Repair.pdb,A,B,35.0016,9.29624,-1.88539,-2.05227,-11.9626,-1.27457,19.6797,-15.6924,3.15436,6.2885,3.973,0,0,0.817556,2.34097,8.93315,0.264871,0,0,-0.152257,0,-1.39E-17,2.384,519,34,4,0,4,TRUE,TRUE
BANAL-20-52-N,CCL8,BANAL-20-52-N_CCL8,model_3_multimer_v3_pred_4,0.226555336,3.50659,/home/gridsan/AV32546/CompBio_shared/FoldX/workingdir_AM/foldx_repair_out/BANAL-20-52-N_CCL8/relaxed_model_3_multimer_v3_pred_4_Repair.pdb,A,B,38.8159,7.85751,-4.21834,-6.94661,-21.09,-1.34591,31.5984,-28.8458,13.1946,13.2261,7.43244,0,0,0,0.767006,8.66713,0.115167,0,0,-0.419427,0,0.0389728,2.384,495,56,5,4,2,FALSE,TRUE
SARS-CoV-2-B.1.1-N,CXCL3,SARS-CoV-2-B.1.1-N_CXCL3,model_4_multimer_v3_pred_0,0.410157035,3.58413,/home/gridsan/AV32546/CompBio_shared/FoldX/workingdir_AM/foldx_repair_out/SARS-CoV-2-B.1.1-N_CXCL3/relaxed_model_4_multimer_v3_pred_0_Repair.pdb,A,B,11.2639,4.39848,-8.01632,-8.72124,-21.6745,-0.981434,28.492,-28.0176,19.6346,11.8569,10.9618,0,0,0,0.965314,14.6184,-0.310774,0,0,-0.700099,0,0.0954115,2.384,492,67,4,3,4,FALSE,TRUE
SARS-CoV-2-B.1.617.2-DeltaA-N,CCL15,SARS-CoV-2-B.1.617.2-DeltaA-N_CCL15,model_4_multimer_v3_pred_0,0.383292514,3.63836,/home/gridsan/AV32546/CompBio_shared/FoldX/workingdir_AM/foldx_repair_out/SARS-CoV-2-B.1.617.2-DeltaA-N_CCL15/relaxed_model_4_multimer_v3_pred_0_Repair.pdb,A,B,18.6888,7.29642,-6.35516,-10.0778,-20.0572,-3.95321,34.0124,-23.8585,15.3007,11.1256,7.53185,0,0,0,0.348097,6.60385,-0.127887,0,-1.78E-15,-0.323888,0,0.0733993,2.384,511,67,5,3,2,FALSE,TRUE
MERS-CoV-N,CCL21,MERS-CoV-N_CCL21,model_1_multimer_v3_pred_4,0.271006019,3.64666,/home/gridsan/AV32546/CompBio_shared/FoldX/workingdir_AM/foldx_repair_out/MERS-CoV-N_CCL21/relaxed_model_1_multimer_v3_pred_4_Repair.pdb,A,B,14.1716,12.8484,-1.0664,-4.39935,-14.1636,-2.39686,22.9289,-17.6489,5.21122,8.33989,5.96766,0,0,0,1.21754,6.05425,0.515899,0,0,-0.880409,0,0.0211783,2.384,522,40,1,1,1,TRUE,TRUE
SARS-CoV-2-B.1.1.7-N,IL-18,SARS-CoV-2-B.1.1.7-N_IL-18,model_4_multimer_v3_pred_0,0.230766651,3.67666,/home/gridsan/AV32546/CompBio_shared/FoldX/workingdir_AM/foldx_repair_out/SARS-CoV-2-B.1.1.7-N_IL-18/relaxed_model_4_multimer_v3_pred_0_Repair.pdb,A,B,26.6001,11.7718,-2.3448,-8.05814,-19.4652,-10.2953,35.7238,-21.8066,11.8257,12.665,7.26653,0,0,0,0.172767,2.7063,-0.305123,0,0,-1.75013,0,0.0481724,2.384,575,68,4,4,0,FALSE,TRUE
SARS-CoV-2-BQ.1-N,XCL1,SARS-CoV-2-BQ.1-N_XCL1,model_2_multimer_v3_pred_2,0.216608338,3.68218,/home/gridsan/AV32546/CompBio_shared/FoldX/workingdir_AM/foldx_repair_out/SARS-CoV-2-BQ.1-N_XCL1/relaxed_model_2_multimer_v3_pred_2_Repair.pdb,A,B,21.9621,12.1381,-2.60928,-9.13146,-12.8256,-0.775581,19.3341,-16.7244,13.2829,8.1592,5.06499,0,0,0,0.100356,9.49983,-0.0420391,0,0,-0.239725,0,0.0888127,2.384,509,39,7,5,3,FALSE,TRUE
BANAL-20-52-N,CCL18,BANAL-20-52-N_CCL18,model_4_multimer_v3_pred_1,0.218284166,3.71263,/home/gridsan/AV32546/CompBio_shared/FoldX/workingdir_AM/foldx_repair_out/BANAL-20-52-N_CCL18/relaxed_model_4_multimer_v3_pred_1_Repair.pdb,A,B,17.0604,2.60941,-3.47639,-3.30602,-11.6489,-0.655469,17.1859,-13.8438,7.81107,5.90221,6.27843,0,0,0,0.0661419,4.05553,-0.247305,0,0,-0.362782,0,0.0095653,2.384,488,37,4,3,1,FALSE,TRUE
SARS-CoV-N,CXCL9,SARS-CoV-N_CXCL9,model_3_multimer_v3_pred_2,0.250667457,3.72287,/home/gridsan/AV32546/CompBio_shared/FoldX/workingdir_AM/foldx_repair_out/SARS-CoV-N_CXCL9/relaxed_model_3_multimer_v3_pred_2_Repair.pdb,A,B,29.2215,4.2072,-0.0110558,-5.43245,-14.3156,-2.05079,24.749,-17.4667,2.51738,10.2194,5.44072,0,0,0,0.063401,5.00084,0.0805462,0,0,-0.0708953,0,-1.39E-17,2.384,525,46,2,0,2,TRUE,TRUE
SARS-CoV-2-BA.4-N,CXCL9,SARS-CoV-2-BA.4-N_CXCL9,model_3_multimer_v3_pred_4,0.239938381,3.98355,/home/gridsan/AV32546/CompBio_shared/FoldX/workingdir_AM/foldx_repair_out/SARS-CoV-2-BA.4-N_CXCL9/relaxed_model_3_multimer_v3_pred_4_Repair.pdb,A,B,29.6414,3.95088,-3.81974,-4.43032,-14.1322,-1.2214,25.4922,-15.7866,3.4233,8.93104,4.84139,0,0,0,0.0857893,3.85931,0.566534,0,0,0.0335656,0,-5.55E-17,2.384,519,43,1,1,0,TRUE,TRUE
SARS-CoV-2-BQ.1-N,CCL4L1,SARS-CoV-2-BQ.1-N_CCL4L1,model_2_multimer_v3_pred_1,0.278638586,4.18587,/home/gridsan/AV32546/CompBio_shared/FoldX/workingdir_AM/foldx_repair_out/SARS-CoV-2-BQ.1-N_CCL4L1/relaxed_model_2_multimer_v3_pred_1_Repair.pdb,A,B,34.9301,6.26747,-2.08937,-3.38691,-13.1477,-2.0928,20.793,-15.8839,6.49172,7.31792,5.9876,0,0,0,0.181459,2.35479,0.0898441,0,0,-0.137471,0,0.0624994,2.384,457,43,2,2,0,FALSE,TRUE
MERS-CoV-N,IL-27,MERS-CoV-N_IL-27,model_4_multimer_v3_pred_4,0.445684118,4.24364,/home/gridsan/AV32546/CompBio_shared/FoldX/workingdir_AM/foldx_repair_out/MERS-CoV-N_IL-27/relaxed_model_4_multimer_v3_pred_4_Repair.pdb,A,B,23.0926,6.47152,-2.36818,-6.88608,-17.3822,-3.8301,26.8503,-20.488,13.7072,7.93547,6.53144,0,0,0,0.116574,3.9394,0.0529338,0,0,-0.276547,0,0.280873,2.384,835,56,2,2,0,FALSE,TRUE
RaTG13-N,IL-13,RaTG13-N_IL-13,model_1_multimer_v3_pred_1,0.193203653,4.29104,/home/gridsan/AV32546/CompBio_shared/FoldX/workingdir_AM/foldx_repair_out/RaTG13-N_IL-13/relaxed_model_1_multimer_v3_pred_1_Repair.pdb,A,B,31.0721,5.83767,-0.178968,-4.34059,-6.76707,0.324427,11.098,-8.50061,3.56218,4.98508,2.40741,0,0,0,1.79028,3.25284,-0.0490608,0,0,-0.0400294,0,0,2.384,529,29,2,1,1,FALSE,TRUE
SARS-CoV-2-B.1.1-N,CCL7,SARS-CoV-2-B.1.1-N_CCL7,model_4_multimer_v3_pred_1,0.220988642,4.3507,/home/gridsan/AV32546/CompBio_shared/FoldX/workingdir_AM/foldx_repair_out/SARS-CoV-2-B.1.1-N_CCL7/relaxed_model_4_multimer_v3_pred_1_Repair.pdb,A,B,21.728,5.5429,-2.13131,-4.64381,-11.4653,-0.270174,19.3621,-13.3302,5.90174,6.47974,4.54167,0,0,0,0.088702,2.85021,0.0134798,0,0,-0.195857,0,5.55E-17,2.384,495,33,2,2,0,FALSE,TRUE
RaTG13-N,CCL5,RaTG13-N_CCL5,model_1_multimer_v3_pred_1,0.333264734,4.39018,/home/gridsan/AV32546/CompBio_shared/FoldX/workingdir_AM/foldx_repair_out/RaTG13-N_CCL5/relaxed_model_1_multimer_v3_pred_1_Repair.pdb,A,B,18.9968,6.6711,-5.40721,-9.15145,-16.2987,-6.98845,28.1046,-18.7667,18.9556,9.74823,5.54516,0,0,0,0.17429,2.00269,-0.492129,0,-8.88E-16,-1.03294,0,-6.25E-17,2.384,487,52,7,7,0,TRUE,TRUE
