experiment	model	iptm+ptm	gdock	n_protein	cytokine	wet_hit	total_score	negative_energy
SARS-CoV-2-XBB-N_TNFalpha	model_2_multimer_v3_pred_2	0.185587738700274	0.869045874239231	SARS-CoV-2-XBB-N	TNFalpha	False	1.0546336129395049	False
SARS-CoV-2-XBB-N_CCL26	model_2_multimer_v3_pred_1	0.18558570288398	0.920000835348862	SARS-CoV-2-XBB-N	CCL26	True	1.105586538232842	False
SARS-CoV-2-B.1.1.529-N_IL-1alpha	model_3_multimer_v3_pred_3	0.185584852769603	0.243104994764647	SARS-CoV-2-B.1.1.529-N	IL-1alpha	False	0.42868984753425	True
SARS-CoV-2-XBB-N_CCL16	model_3_multimer_v3_pred_4	0.18557506141363	0.907254035958823	SARS-CoV-2-XBB-N	CCL16	False	1.092829097372453	False
SARS-CoV-2-B.1.1.529-N_TNFalpha	model_1_multimer_v3_pred_1	0.185573778808731	0.371672814884265	SARS-CoV-2-B.1.1.529-N	TNFalpha	False	0.557246593692996	False
SARS-CoV-2-B.1.1-N_CCL15	model_3_multimer_v3_pred_0	0.185573479186345	0.96539760679994	SARS-CoV-2-B.1.1-N	CCL15	False	1.150971085986285	False
SARS-CoV-2-BA.4-N_IFNgamma	model_1_multimer_v3_pred_2	0.185571669123665	0.005915489391963	SARS-CoV-2-BA.4-N	IFNgamma	False	0.19148715851562798	False
MERS-CoV-N_CCL23	model_3_multimer_v3_pred_4	0.185570228586399	0.848439770656641	MERS-CoV-N	CCL23	False	1.03400999924304	False
SARS-CoV-2-BA.4-N_CCL14	model_1_multimer_v3_pred_0	0.185568207780804	0.957190469303805	SARS-CoV-2-BA.4-N	CCL14	False	1.142758677084609	False
SARS-CoV-2-B.1.1.7-N_CCL14	model_1_multimer_v3_pred_4	0.185567115608604	0.938374851730604	SARS-CoV-2-B.1.1.7-N	CCL14	False	1.123941967339208	False
OC43-N_CXCL10	model_4_multimer_v3_pred_1	0.185560496022482	0.713608520566398	OC43-N	CXCL10	True	0.89916901658888	True
MERS-CoV-N_IL-18BP	model_5_multimer_v3_pred_4	0.18554866556394	0.807394525474392	MERS-CoV-N	IL-18BP	False	0.9929431910383321	False
SARS-CoV-2-B.1.617.2-DeltaA-N_CCL14	model_1_multimer_v3_pred_2	0.185546631677516	0.985126341522361	SARS-CoV-2-B.1.617.2-DeltaA-N	CCL14	False	1.170672973199877	False
SARS-CoV-2-B.1.1.7-N_IL-13	model_1_multimer_v3_pred_3	0.185540086829741	0.151310469778823	SARS-CoV-2-B.1.1.7-N	IL-13	False	0.336850556608564	False
BANAL-20-52-N_CCL15	model_3_multimer_v3_pred_0	0.185539182972635	0.959480167983245	BANAL-20-52-N	CCL15	False	1.14501935095588	False
SARS-CoV-2-P.1-N_IL-13	model_1_multimer_v3_pred_0	0.185529876004813	0.239397153976561	SARS-CoV-2-P.1-N	IL-13	False	0.424927029981374	False
SARS-CoV-2-WA1-N_CCL26	model_1_multimer_v3_pred_2	0.185525071361098	0.514334562490485	SARS-CoV-2-WA1-N	CCL26	True	0.699859633851583	True
BANAL-20-52-N_IL-17a	model_3_multimer_v3_pred_2	0.185519442109867	0.639168097651038	BANAL-20-52-N	IL-17a	False	0.824687539760905	False
SARS-CoV-2-B.1.617.2-DeltaA-N_CCL8	model_1_multimer_v3_pred_2	0.185514240760294	0.051450446631706	SARS-CoV-2-B.1.617.2-DeltaA-N	CCL8	False	0.236964687392	False
SARS-CoV-2-BA.1.1-N_CCL21	model_4_multimer_v3_pred_3	0.185511825906862	0.943011475004279	SARS-CoV-2-BA.1.1-N	CCL21	True	1.1285233009111408	False
SARS-CoV-2-XBB-N_TNFalpha	model_3_multimer_v3_pred_0	0.18550739492358	0.031656887367655	SARS-CoV-2-XBB-N	TNFalpha	False	0.21716428229123502	False
SARS-CoV-2-B.1.1-N_CCL26	model_5_multimer_v3_pred_4	0.185504904962804	0.331166116497878	SARS-CoV-2-B.1.1-N	CCL26	True	0.516671021460682	True
RaTG13-N_CCL4	model_5_multimer_v3_pred_0	0.185502109492032	0.893680040948778	RaTG13-N	CCL4	False	1.07918215044081	False
SARS-CoV-2-B.1.1-N_CCL27	model_3_multimer_v3_pred_4	0.185498497382536	0.640855865682145	SARS-CoV-2-B.1.1-N	CCL27	False	0.826354363064681	True
SARS-CoV-2-B.1.1.529-N_CCL19	model_3_multimer_v3_pred_0	0.185493343409778	0.578937525502294	SARS-CoV-2-B.1.1.529-N	CCL19	False	0.764430868912072	True
RaTG13-N_IL-13	model_2_multimer_v3_pred_0	0.185489018251785	0.220405629534463	RaTG13-N	IL-13	False	0.40589464778624795	False
SARS-CoV-N_IL-6	model_2_multimer_v3_pred_1	0.185485794125263	0.910589963984843	SARS-CoV-N	IL-6	False	1.0960757581101062	False
SARS-CoV-2-XBB-N_IL-17a	model_5_multimer_v3_pred_0	0.185485469464479	0.006546377950192	SARS-CoV-2-XBB-N	IL-17a	False	0.192031847414671	True
SARS-CoV-2-B.1.617.2-DeltaA-N_IL-1beta	model_5_multimer_v3_pred_0	0.185482567099523	0.039777383269669	SARS-CoV-2-B.1.617.2-DeltaA-N	IL-1beta	False	0.225259950369192	False
SARS-CoV-2-B.1.1-N_CCL14	model_1_multimer_v3_pred_0	0.185475113762921	0.975456947758816	SARS-CoV-2-B.1.1-N	CCL14	False	1.160932061521737	False
SARS-CoV-N_CCL13	model_1_multimer_v3_pred_3	0.185470720170845	0.11480142940177	SARS-CoV-N	CCL13	False	0.300272149572615	True
SARS-CoV-2-B.1.1.529-N_CCL14	model_1_multimer_v3_pred_0	0.185464204667038	0.596389619633769	SARS-CoV-2-B.1.1.529-N	CCL14	False	0.7818538243008071	True
MERS-CoV-N_IL-6	model_4_multimer_v3_pred_1	0.185462535669092	0.822734711545712	MERS-CoV-N	IL-6	False	1.008197247214804	False
MERS-CoV-N_CCL2	model_3_multimer_v3_pred_3	0.185451939045896	0.93063930799514	MERS-CoV-N	CCL2	False	1.116091247041036	False
SARS-CoV-2-B.1.1.7-N_IL-17a	model_3_multimer_v3_pred_0	0.185449611065885	0.751981514804178	SARS-CoV-2-B.1.1.7-N	IL-17a	False	0.9374311258700629	True
SARS-CoV-2-BA.1.1-N_CCL28	model_4_multimer_v3_pred_1	0.185448600791371	0.742629231854729	SARS-CoV-2-BA.1.1-N	CCL28	True	0.9280778326460999	True
SARS-CoV-2-BA.2-N_IL-13	model_4_multimer_v3_pred_3	0.185443731090246	0.111336187998663	SARS-CoV-2-BA.2-N	IL-13	False	0.296779919088909	False
SARS-CoV-2-WA1-N_IL-17a	model_1_multimer_v3_pred_4	0.185442228984686	0.560443904873019	SARS-CoV-2-WA1-N	IL-17a	False	0.745886133857705	False
SARS-CoV-2-WA1-N_CCL3	model_3_multimer_v3_pred_0	0.185441277150175	0.945545394660193	SARS-CoV-2-WA1-N	CCL3	False	1.130986671810368	False
BANAL-20-52-N_CCL19	model_5_multimer_v3_pred_1	0.1854348966448	0.543686101313469	BANAL-20-52-N	CCL19	False	0.7291209979582689	False
SARS-CoV-2-B.1.1.7-N_CCL18	model_5_multimer_v3_pred_2	0.185425946386851	0.527379605654904	SARS-CoV-2-B.1.1.7-N	CCL18	False	0.7128055520417551	True
SARS-CoV-2-P.1-N_CCL11	model_5_multimer_v3_pred_2	0.185423988691937		SARS-CoV-2-P.1-N	CCL11	True		True
SARS-CoV-2-P.1-N_IL-17a	model_3_multimer_v3_pred_1	0.185420519810147	0.90715190820574	SARS-CoV-2-P.1-N	IL-17a	False	1.092572428015887	True
SARS-CoV-2-BA.2-N_IL-18	model_2_multimer_v3_pred_3	0.185415276365444	0.605989537929842	SARS-CoV-2-BA.2-N	IL-18	False	0.791404814295286	False
SARS-CoV-2-XBB-N_CCL14	model_1_multimer_v3_pred_0	0.185414915196008	0.941777017500866	SARS-CoV-2-XBB-N	CCL14	False	1.127191932696874	True
SARS-CoV-2-BA.2-N_IL-17a	model_3_multimer_v3_pred_0	0.185414864907594	0.598853251535639	SARS-CoV-2-BA.2-N	IL-17a	False	0.784268116443233	False
RaTG13-N_TNFalpha	model_2_multimer_v3_pred_0	0.185411346661259	0.832736391300393	RaTG13-N	TNFalpha	False	1.018147737961652	False
OC43-N_TNFbeta	model_2_multimer_v3_pred_3	0.185409626960721	0.387249463440956	OC43-N	TNFbeta	False	0.5726590904016771	True
SARS-CoV-2-B.1.1-N_CCL28	model_3_multimer_v3_pred_4	0.185409439420383	0.900371545071539	SARS-CoV-2-B.1.1-N	CCL28	True	1.085780984491922	False
SARS-CoV-2-BA.2-N_CCL18	model_5_multimer_v3_pred_3	0.185408965324784	0.652402945163468	SARS-CoV-2-BA.2-N	CCL18	False	0.837811910488252	True
SARS-CoV-2-B.1.1.7-N_CCL19	model_3_multimer_v3_pred_4	0.185406429060851	0.853705152932833	SARS-CoV-2-B.1.1.7-N	CCL19	False	1.039111581993684	False
SARS-CoV-2-XBB-N_TNFalpha	model_1_multimer_v3_pred_4	0.185403455223198	0.073188883381264	SARS-CoV-2-XBB-N	TNFalpha	False	0.258592338604462	False
BANAL-20-52-N_CCL23	model_1_multimer_v3_pred_1	0.185398178968421	0.161364987367573	BANAL-20-52-N	CCL23	False	0.346763166335994	True
SARS-CoV-2-BA.2-N_CCL25	model_4_multimer_v3_pred_1	0.185395753992797	0.97030726052606	SARS-CoV-2-BA.2-N	CCL25	False	1.155703014518857	False
SARS-CoV-2-B.1.1.529-N_IL-13	model_4_multimer_v3_pred_4	0.18538613582739	0.507232023338874	SARS-CoV-2-B.1.1.529-N	IL-13	False	0.6926181591662639	False
SARS-CoV-2-B.1.351-N_CCL18	model_5_multimer_v3_pred_4	0.185385721250309	0.56784231778537	SARS-CoV-2-B.1.351-N	CCL18	False	0.7532280390356789	False
SARS-CoV-2-BA.1.1-N_IFNlambda1	model_2_multimer_v3_pred_0	0.185378991745188	0.223819020897021	SARS-CoV-2-BA.1.1-N	IFNlambda1	False	0.409198012642209	True
SARS-CoV-2-BA.4-N_TNFbeta	model_3_multimer_v3_pred_3	0.185372850587181	0.955437440401327	SARS-CoV-2-BA.4-N	TNFbeta	False	1.140810290988508	False
SARS-CoV-2-B.1.1-N_TNFbeta	model_3_multimer_v3_pred_1	0.185371269799822	0.901390946227598	SARS-CoV-2-B.1.1-N	TNFbeta	False	1.08676221602742	False
SARS-CoV-N_CCL27	model_5_multimer_v3_pred_3	0.185367030009254	0.740653543677184	SARS-CoV-N	CCL27	False	0.926020573686438	False
SARS-CoV-2-B.1.617.2-DeltaA-N_CCL16	model_5_multimer_v3_pred_0	0.185359578364743	0.890935916114168	SARS-CoV-2-B.1.617.2-DeltaA-N	CCL16	False	1.076295494478911	False
BANAL-20-52-N_CCL15	model_1_multimer_v3_pred_2	0.18535870329263	0.78052275114053	BANAL-20-52-N	CCL15	False	0.96588145443316	False
SARS-CoV-2-BA.2-N_CCL15	model_1_multimer_v3_pred_2	0.185358207401684	0.945023974966852	SARS-CoV-2-BA.2-N	CCL15	False	1.130382182368536	True
SARS-CoV-2-XBB-N_CCL11	model_5_multimer_v3_pred_4	0.1853552868584	0.041043571605212	SARS-CoV-2-XBB-N	CCL11	True	0.226398858463612	True
SARS-CoV-2-BA.2-N_CCL26	model_5_multimer_v3_pred_2	0.185354850744309	0.911945758528505	SARS-CoV-2-BA.2-N	CCL26	True	1.097300609272814	False
SARS-CoV-2-XBB-N_CCL21	model_4_multimer_v3_pred_4	0.185351798205754	0.918613098720634	SARS-CoV-2-XBB-N	CCL21	True	1.103964896926388	False
SARS-CoV-2-B.1.1-N_CCL15	model_1_multimer_v3_pred_2	0.185351020283086	0.786820808975781	SARS-CoV-2-B.1.1-N	CCL15	False	0.972171829258867	True
SARS-CoV-2-BA.1.1-N_CCL1	model_3_multimer_v3_pred_2	0.185348749103047	0.471729879862217	SARS-CoV-2-BA.1.1-N	CCL1	False	0.6570786289652639	False
SARS-CoV-2-XBB-N_IL-13	model_3_multimer_v3_pred_1	0.185348159761942	0.852468438727464	SARS-CoV-2-XBB-N	IL-13	False	1.037816598489406	False
SARS-CoV-2-B.1.1.529-N_IFNbeta	model_5_multimer_v3_pred_3	0.185340065164814	0.187058616941232	SARS-CoV-2-B.1.1.529-N	IFNbeta	False	0.372398682106046	False
SARS-CoV-2-B.1.617.2-DeltaA-N_IL-18	model_4_multimer_v3_pred_4	0.185338008576221	0.056324703631577	SARS-CoV-2-B.1.617.2-DeltaA-N	IL-18	False	0.241662712207798	True
SARS-CoV-2-BA.4-N_IL-17a	model_1_multimer_v3_pred_4	0.185333602107547	0.212830319365828	SARS-CoV-2-BA.4-N	IL-17a	False	0.398163921473375	True
SARS-CoV-2-P.1-N_CCL25	model_2_multimer_v3_pred_0	0.185331917469568	0.359426628434112	SARS-CoV-2-P.1-N	CCL25	False	0.54475854590368	True
SARS-CoV-2-XBB-N_CCL11	model_5_multimer_v3_pred_3	0.185327461816715	0.010166630850247	SARS-CoV-2-XBB-N	CCL11	True	0.195494092666962	True
SARS-CoV-2-P.1-N_CCL25	model_2_multimer_v3_pred_2	0.185322766253618	0.218293356366282	SARS-CoV-2-P.1-N	CCL25	False	0.4036161226199	True
SARS-CoV-2-B.1.351-N_IL-6	model_2_multimer_v3_pred_0	0.185319298060544	0.4654877159187	SARS-CoV-2-B.1.351-N	IL-6	False	0.650807013979244	False
SARS-CoV-2-B.1.1-N_IL-18	model_4_multimer_v3_pred_4	0.185313387208754	0.01420264076148	SARS-CoV-2-B.1.1-N	IL-18	False	0.19951602797023402	True
SARS-CoV-2-XBB-N_CCL8	model_1_multimer_v3_pred_1	0.185311522257764	0.062675976708667	SARS-CoV-2-XBB-N	CCL8	False	0.24798749896643102	False
SARS-CoV-2-B.1.1-N_CXCL7	model_5_multimer_v3_pred_0	0.185302077900636	0.244309250370176	SARS-CoV-2-B.1.1-N	CXCL7	False	0.429611328270812	False
SARS-CoV-2-WA1-N_CCL18	model_5_multimer_v3_pred_4	0.185297518994698	0.914265868902799	SARS-CoV-2-WA1-N	CCL18	False	1.099563387897497	True
SARS-CoV-N_CCL11	model_5_multimer_v3_pred_4	0.185293135877809	0.302550776243674	SARS-CoV-N	CCL11	True	0.487843912121483	False
SARS-CoV-2-B.1.617.2-DeltaA-N_TNFbeta	model_5_multimer_v3_pred_0	0.185291963006413	0.042037449539428	SARS-CoV-2-B.1.617.2-DeltaA-N	TNFbeta	False	0.22732941254584102	True
SARS-CoV-2-B.1.351-N_TNFalpha	model_2_multimer_v3_pred_2	0.185290195481357	0.778587375624878	SARS-CoV-2-B.1.351-N	TNFalpha	False	0.9638775711062351	False
SARS-CoV-2-P.1-N_CCL15	model_2_multimer_v3_pred_1	0.185290048201611	0.947925236023958	SARS-CoV-2-P.1-N	CCL15	False	1.133215284225569	False
MERS-CoV-N_CCL2	model_3_multimer_v3_pred_0	0.185278382475311	0.823108053888558	MERS-CoV-N	CCL2	False	1.008386436363869	False
SARS-CoV-2-BA.1.1-N_IFNlambda1	model_3_multimer_v3_pred_4	0.18527593927052	0.909671016058277	SARS-CoV-2-BA.1.1-N	IFNlambda1	False	1.0949469553287972	False
SARS-CoV-2-XBB-N_IL-17a	model_4_multimer_v3_pred_0	0.185271091007585	0.256821719554385	SARS-CoV-2-XBB-N	IL-17a	False	0.44209281056197	False
SARS-CoV-2-BA.1.1-N_IL-6	model_4_multimer_v3_pred_2	0.185271035989042	0.049913182459112	SARS-CoV-2-BA.1.1-N	IL-6	False	0.235184218448154	False
SARS-CoV-2-B.1.1-N_IFNA2	model_5_multimer_v3_pred_0	0.185265299406216	0.32188482320946	SARS-CoV-2-B.1.1-N	IFNA2	False	0.507150122615676	False
SARS-CoV-2-B.1.351-N_IL-1alpha	model_3_multimer_v3_pred_4	0.185261928180293	0.165175036239122	SARS-CoV-2-B.1.351-N	IL-1alpha	False	0.35043696441941496	True
SARS-CoV-2-BQ.1-N_CXCL9	model_1_multimer_v3_pred_4	0.185259593533889	0.667847051344334	SARS-CoV-2-BQ.1-N	CXCL9	True	0.853106644878223	False
MERS-CoV-N_IFNomega	model_4_multimer_v3_pred_3	0.185257023770457	0.911349372710248	MERS-CoV-N	IFNomega	False	1.096606396480705	False
MERS-CoV-N_IL-1alpha	model_5_multimer_v3_pred_0	0.185255780575875	0.018142306228851	MERS-CoV-N	IL-1alpha	False	0.20339808680472599	True
SARS-CoV-2-B.1.1.7-N_CCL1	model_3_multimer_v3_pred_0	0.185254647941835	0.846678649238979	SARS-CoV-2-B.1.1.7-N	CCL1	False	1.031933297180814	True
SARS-CoV-2-WA1-N_CXCL14	model_5_multimer_v3_pred_1	0.185253936288365	0.221718510393274	SARS-CoV-2-WA1-N	CXCL14	True	0.406972446681639	False
SARS-CoV-2-BQ.1-N_CCL25	model_2_multimer_v3_pred_0	0.18525369344814	0.534265455257108	SARS-CoV-2-BQ.1-N	CCL25	False	0.719519148705248	True
SARS-CoV-2-BQ.1-N_IL-13	model_1_multimer_v3_pred_3	0.185253194854327	0.57794094779191	SARS-CoV-2-BQ.1-N	IL-13	False	0.763194142646237	False
SARS-CoV-2-BQ.1-N_IL-18	model_2_multimer_v3_pred_1	0.185248283709849	0.797498989400961	SARS-CoV-2-BQ.1-N	IL-18	False	0.98274727311081	True
SARS-CoV-2-BA.1.1-N_IFNgamma	model_1_multimer_v3_pred_3	0.185247945293961		SARS-CoV-2-BA.1.1-N	IFNgamma	False		True
SARS-CoV-2-WA1-N_IFNlambda1	model_3_multimer_v3_pred_1	0.185242352886852	0.968267283648524	SARS-CoV-2-WA1-N	IFNlambda1	False	1.153509636535376	False
MERS-CoV-N_IFNomega	model_5_multimer_v3_pred_0	0.185223040001315	0.850682223290364	MERS-CoV-N	IFNomega	False	1.035905263291679	True
SARS-CoV-2-B.1.1.529-N_CCL25	model_2_multimer_v3_pred_4	0.185220655168122	0.909243529733306	SARS-CoV-2-B.1.1.529-N	CCL25	False	1.094464184901428	True
MERS-CoV-N_IFNgamma	model_4_multimer_v3_pred_3	0.18522025370048	0.046590908160744	MERS-CoV-N	IFNgamma	False	0.23181116186122402	True
SARS-CoV-2-BA.1.1-N_IL-13	model_1_multimer_v3_pred_4	0.185216141762888	0.074959757675634	SARS-CoV-2-BA.1.1-N	IL-13	False	0.260175899438522	False
SARS-CoV-2-B.1.1.7-N_CCL16	model_5_multimer_v3_pred_1	0.185214833581901	0.83874937612234	SARS-CoV-2-B.1.1.7-N	CCL16	False	1.023964209704241	False
BANAL-20-52-N_IL-17a	model_3_multimer_v3_pred_1	0.185214491217153	0.827167135803892	BANAL-20-52-N	IL-17a	False	1.012381627021045	False
SARS-CoV-2-BA.4-N_IFNlambda1	model_3_multimer_v3_pred_4	0.185214364794577	0.916314541067616	SARS-CoV-2-BA.4-N	IFNlambda1	False	1.101528905862193	False
SARS-CoV-2-BA.1.1-N_CCL3	model_1_multimer_v3_pred_3	0.185212534573497	0.806735529431569	SARS-CoV-2-BA.1.1-N	CCL3	False	0.991948064005066	False
SARS-CoV-2-P.1-N_CCL11	model_5_multimer_v3_pred_1	0.185209382222836	0.54007845904056	SARS-CoV-2-P.1-N	CCL11	True	0.725287841263396	False
BANAL-20-52-N_XCL1	model_4_multimer_v3_pred_3	0.185205681533442	0.970588540049138	BANAL-20-52-N	XCL1	False	1.15579422158258	False
MERS-CoV-N_IL-6	model_1_multimer_v3_pred_1	0.185205209846578	0.711536086080601	MERS-CoV-N	IL-6	False	0.896741295927179	False
BANAL-20-52-N_IFNlambda1	model_2_multimer_v3_pred_4	0.185202364726744	0.15215151163832	BANAL-20-52-N	IFNlambda1	False	0.337353876365064	True
SARS-CoV-2-P.1-N_CCL15	model_3_multimer_v3_pred_4	0.185198954539623	0.972487221224781	SARS-CoV-2-P.1-N	CCL15	False	1.1576861757644041	False
SARS-CoV-2-BA.4-N_CCL22	model_3_multimer_v3_pred_0	0.185195548148945	0.728941118699922	SARS-CoV-2-BA.4-N	CCL22	False	0.914136666848867	False
SARS-CoV-2-P.1-N_CCL15	model_2_multimer_v3_pred_2	0.185195036452826	0.926062890242942	SARS-CoV-2-P.1-N	CCL15	False	1.111257926695768	False
SARS-CoV-2-B.1.1.529-N_IL-18	model_4_multimer_v3_pred_3	0.185192712720835	0.451496320552685	SARS-CoV-2-B.1.1.529-N	IL-18	False	0.63668903327352	True
SARS-CoV-2-B.1.1-N_CCL14	model_5_multimer_v3_pred_0	0.185185421281042	0.865848345756324	SARS-CoV-2-B.1.1-N	CCL14	False	1.051033767037366	False
BANAL-20-52-N_CXCL9	model_5_multimer_v3_pred_0	0.185183144311057	0.418872797890138	BANAL-20-52-N	CXCL9	True	0.604055942201195	False
MERS-CoV-N_CCL7	model_2_multimer_v3_pred_3	0.185179840475199	0.633786951557581	MERS-CoV-N	CCL7	False	0.81896679203278	False
BANAL-20-52-N_TNFbeta	model_2_multimer_v3_pred_0	0.185177522656711	0.824360849819698	BANAL-20-52-N	TNFbeta	False	1.009538372476409	True
RaTG13-N_CCL8	model_1_multimer_v3_pred_2	0.185172901323829	0.155624544686343	RaTG13-N	CCL8	False	0.34079744601017203	True
SARS-CoV-2-BA.2-N_IL-17a	model_4_multimer_v3_pred_4	0.18516934527803	0.970178326307281	SARS-CoV-2-BA.2-N	IL-17a	False	1.155347671585311	False
SARS-CoV-2-BQ.1-N_TNFalpha	model_5_multimer_v3_pred_4	0.185168275662429	0.150212111478806	SARS-CoV-2-BQ.1-N	TNFalpha	False	0.33538038714123497	True
MERS-CoV-N_CCL3	model_5_multimer_v3_pred_2	0.185163641433752	0.956471884866934	MERS-CoV-N	CCL3	False	1.141635526300686	False
SARS-CoV-2-BQ.1-N_CCL26	model_5_multimer_v3_pred_3	0.185161770251617	0.906234104407775	SARS-CoV-2-BQ.1-N	CCL26	True	1.091395874659392	False
SARS-CoV-2-BA.1.1-N_CCL8	model_1_multimer_v3_pred_3	0.185159455062786	0.064933783894284	SARS-CoV-2-BA.1.1-N	CCL8	False	0.25009323895707003	True
SARS-CoV-2-B.1.1.529-N_IFNbeta	model_4_multimer_v3_pred_2	0.185150958949804	0.054568675971913	SARS-CoV-2-B.1.1.529-N	IFNbeta	False	0.239719634921717	False
SARS-CoV-2-B.1.1-N_CCL1	model_3_multimer_v3_pred_0	0.185145514752365	0.467590198359238	SARS-CoV-2-B.1.1-N	CCL1	False	0.6527357131116029	False
SARS-CoV-2-P.1-N_CCL22	model_2_multimer_v3_pred_2	0.185141552018408	0.439585666931816	SARS-CoV-2-P.1-N	CCL22	False	0.624727218950224	False
SARS-CoV-2-B.1.1.529-N_IL-1alpha	model_3_multimer_v3_pred_4	0.185138760319036	0.839520802785286	SARS-CoV-2-B.1.1.529-N	IL-1alpha	False	1.024659563104322	True
BANAL-20-52-N_CCL18	model_5_multimer_v3_pred_2	0.185130668448475	0.586786047755422	BANAL-20-52-N	CCL18	False	0.771916716203897	False
SARS-CoV-2-B.1.351-N_CCL25	model_2_multimer_v3_pred_2	0.18513001491324	0.922016250694731	SARS-CoV-2-B.1.351-N	CCL25	False	1.107146265607971	True
SARS-CoV-2-B.1.351-N_CCL26	model_5_multimer_v3_pred_2	0.185129166231949	0.444018388409977	SARS-CoV-2-B.1.351-N	CCL26	True	0.629147554641926	True
SARS-CoV-2-BA.1.1-N_TNFbeta	model_3_multimer_v3_pred_3	0.185129032598976	0.932319123762945	SARS-CoV-2-BA.1.1-N	TNFbeta	False	1.117448156361921	False
SARS-CoV-2-BA.1.1-N_CCL16	model_5_multimer_v3_pred_4	0.185117359681824	0.919852767927566	SARS-CoV-2-BA.1.1-N	CCL16	False	1.10497012760939	False
SARS-CoV-2-B.1.617.2-DeltaA-N_CCL19	model_3_multimer_v3_pred_3	0.185117293482851	0.943716000645194	SARS-CoV-2-B.1.617.2-DeltaA-N	CCL19	False	1.128833294128045	False
SARS-CoV-2-B.1.1.529-N_CCL25	model_2_multimer_v3_pred_2	0.185117252626222	0.875824866622089	SARS-CoV-2-B.1.1.529-N	CCL25	False	1.060942119248311	True
SARS-CoV-2-B.1.1.7-N_CCL18	model_5_multimer_v3_pred_1	0.185109553182442	0.745458331388144	SARS-CoV-2-B.1.1.7-N	CCL18	False	0.930567884570586	False
SARS-CoV-2-B.1.351-N_IL-18BP	model_2_multimer_v3_pred_3	0.185099578600472	0.319810927144142	SARS-CoV-2-B.1.351-N	IL-18BP	False	0.5049105057446139	True
SARS-CoV-2-B.1.617.2-DeltaA-N_IFNgamma	model_3_multimer_v3_pred_0	0.185092889715289	0.166624089705418	SARS-CoV-2-B.1.617.2-DeltaA-N	IFNgamma	False	0.351716979420707	False
SARS-CoV-2-B.1.1-N_IFNgamma	model_1_multimer_v3_pred_3	0.185090686135861	0.00618186704744	SARS-CoV-2-B.1.1-N	IFNgamma	False	0.191272553183301	True
SARS-CoV-2-BA.4-N_CXCL14	model_5_multimer_v3_pred_1	0.185088389081456	0.041601090334008	SARS-CoV-2-BA.4-N	CXCL14	True	0.226689479415464	True
RaTG13-N_CCL27	model_5_multimer_v3_pred_0	0.185085594732163	0.903130552768326	RaTG13-N	CCL27	False	1.088216147500489	False
SARS-CoV-2-B.1.1.7-N_TNFalpha	model_4_multimer_v3_pred_3	0.185081750386176	0.404671060451105	SARS-CoV-2-B.1.1.7-N	TNFalpha	False	0.589752810837281	False
SARS-CoV-2-XBB-N_CCL14	model_1_multimer_v3_pred_1	0.185079021519418	0.942160293680465	SARS-CoV-2-XBB-N	CCL14	False	1.127239315199883	False
SARS-CoV-2-B.1.1.7-N_IL-13	model_3_multimer_v3_pred_0	0.185078990821599	0.940734615960139	SARS-CoV-2-B.1.1.7-N	IL-13	False	1.125813606781738	False
OC43-N_CXCL10	model_3_multimer_v3_pred_3	0.185078778535323	0.16253370419547	OC43-N	CXCL10	True	0.34761248273079304	True
SARS-CoV-2-BA.2-N_IFNA2	model_5_multimer_v3_pred_1	0.18507855396452	0.228250215251278	SARS-CoV-2-BA.2-N	IFNA2	False	0.413328769215798	True
SARS-CoV-2-B.1.617.2-DeltaA-N_CCL8	model_1_multimer_v3_pred_3	0.185076365677283	0.071838238332492	SARS-CoV-2-B.1.617.2-DeltaA-N	CCL8	False	0.256914604009775	False
SARS-CoV-N_CCL26	model_5_multimer_v3_pred_4	0.185074538764931	0.512785891982123	SARS-CoV-N	CCL26	True	0.697860430747054	True
SARS-CoV-2-BA.1.1-N_IL-17a	model_3_multimer_v3_pred_0	0.185071008996663	0.894236962130578	SARS-CoV-2-BA.1.1-N	IL-17a	False	1.079307971127241	False
SARS-CoV-2-BA.2-N_IL-6	model_2_multimer_v3_pred_3	0.18506850116893	0.277535423748489	SARS-CoV-2-BA.2-N	IL-6	False	0.462603924917419	True
SARS-CoV-2-XBB-N_IL-17a	model_3_multimer_v3_pred_1	0.185061381209576	0.390333110836387	SARS-CoV-2-XBB-N	IL-17a	False	0.575394492045963	False
SARS-CoV-2-WA1-N_CCL19	model_4_multimer_v3_pred_0	0.18506109160988	0.052676350587661	SARS-CoV-2-WA1-N	CCL19	False	0.237737442197541	True
SARS-CoV-2-BQ.1-N_IL-18	model_4_multimer_v3_pred_1	0.185057436652807	0.287892831493343	SARS-CoV-2-BQ.1-N	IL-18	False	0.47295026814615	False
SARS-CoV-2-BQ.1-N_CCL28	model_5_multimer_v3_pred_3	0.185054479256665	0.580460225372323	SARS-CoV-2-BQ.1-N	CCL28	True	0.765514704628988	False
SARS-CoV-2-WA1-N_IFNlambda1	model_4_multimer_v3_pred_0	0.185053947065114	0.103898751209255	SARS-CoV-2-WA1-N	IFNlambda1	False	0.288952698274369	False
SARS-CoV-2-WA1-N_CCL11	model_3_multimer_v3_pred_4	0.185047272407039	0.900940406813996	SARS-CoV-2-WA1-N	CCL11	True	1.085987679221035	False
