experiment_name,best_model_pred,iptm+ptm,gdock,total_score,negative_energy,Group1,Group2,IntraclashesGroup1,IntraclashesGroup2,af2_foldx_dG,Backbone Hbond,Sidechain Hbond,Van der Waals,Electrostatics,Solvation Polar,Solvation Hydrophobic,Van der Waals clashes,entropy sidechain,entropy mainchain,sloop_entropy,mloop_entropy,cis_bond,torsional clash,backbone clash,helix dipole,water bridge,disulfide,electrostatic kon,partial covalent bonds,energy Ionisation,Entropy Complex,Number of Residues,Interface Residues,Interface Residues Clashing,Interface Residues VdW Clashing,Interface Residues BB Clashing,wet_hit,n_protein,cytokine_protein,af2_best_pdb_path,af2_prodigy_deltaG_kcalpermol,af2_prodigy_dissociation_constant_M
SARS-CoV-2-BA.2-N__CXCL4,model_3_multimer_v3_pred_2,0.294323762,0.984406893506633,1.27873065588428,True,A,B,28.2023,3.37694,-5.9459,-9.05895,-12.6337,-22.6968,-0.961831,34.0007,-29.0619,5.59806,17.9307,11.7127,0,0,0,0.209324,4.0736,-0.218703,0,0,-0.774755,0,0.00924628,2.384,486,68,1,1,0,True,SARS-CoV-2-BA.2-N,CXCL4,./best_AF2_and_GDock/SARS-CoV-2-BA.2-N_CXCL4_relaxed_model_3_multimer_v3_pred_2.pdb,-11.5,3.8E-09
SARS-CoV-2-XBB-N__CXCL4,model_3_multimer_v3_pred_1,0.295389285,0.971086570820212,1.26647585556119,True,A,B,19.718,5.41664,-15.8733,-9.40829,-10.1339,-26.3894,-2.53213,38.08,-36.1294,2.55029,17.4227,9.65511,0,0,0,0.462573,6.44691,0.787487,0,0,-0.288403,0,0.0500599,2.384,486,72,2,1,1,True,SARS-CoV-2-XBB-N,CXCL4,./best_AF2_and_GDock/SARS-CoV-2-XBB-N_CXCL4_relaxed_model_3_multimer_v3_pred_1.pdb,-11.2,6.3E-09
SARS-CoV-2-BA.1.1-N__CXCL4,model_3_multimer_v3_pred_2,0.293725256,0.987777263797189,1.2815025198443,False,A,B,25.7384,3.32573,5.21201,-11.8946,-8.79656,-33.8755,-0.121565,49.3185,-44.6162,12.3351,21.1455,19.0077,0,0,1.67078,1.53565,16.2776,-0.0263443,0,0,-0.514573,0,0.0441216,2.384,486,73,7,5,4,True,SARS-CoV-2-BA.1.1-N,CXCL4,./best_AF2_and_GDock/SARS-CoV-2-BA.1.1-N_CXCL4_relaxed_model_3_multimer_v3_pred_2.pdb,-14.8,1.3E-11
BANAL-20-52-N__CXCL4,model_5_multimer_v3_pred_0,0.322511172,0.944610432859659,1.26712160502189,True,A,B,17.9034,3.44981,-13.7896,-8.27037,-7.69852,-17.0238,-0.793297,22.9978,-23.2822,0.178763,13.1657,6.91221,0,0,0,0.123326,2.66809,0.1921,0,0,-0.336769,0,0.0455111,2.384,489,49,0,0,0,True,BANAL-20-52-N,CXCL4,./best_AF2_and_GDock/BANAL-20-52-N_CXCL4_relaxed_model_5_multimer_v3_pred_0.pdb,-10.2,3.1E-08
SARS-CoV-2-B.1.1-N__CXCL4,model_3_multimer_v3_pred_4,0.293587458,0.97389744502822,1.26748490309048,True,A,B,25.542,8.21412,-11.5396,-2.31046,-5.80832,-18.2401,-0.818832,22.7468,-27.9134,2.47156,11.2942,6.56511,0,0,0,0.621219,8.76067,-0.0220633,0,0,-0.170237,0,0.0449318,2.384,489,47,3,0,3,True,SARS-CoV-2-B.1.1-N,CXCL4,./best_AF2_and_GDock/SARS-CoV-2-B.1.1-N_CXCL4_relaxed_model_3_multimer_v3_pred_4.pdb,-10,4.9E-08
SARS-CoV-2-BQ.1-N__CXCL4,model_3_multimer_v3_pred_3,0.283455,0.9865937573763,1.27004875783245,False,A,B,20.0642,7.09413,0.233346,-7.50778,-12.028,-22.4327,-2.8819,36.7032,-27.7192,4.32752,18.047,13.5929,0,0,0.617424,0.251736,1.80059,-0.187204,0,0,-0.549762,0,4.16E-17,2.384,486,67,1,1,0,True,SARS-CoV-2-BQ.1-N,CXCL4,./best_AF2_and_GDock/SARS-CoV-2-BQ.1-N_CXCL4_relaxed_model_3_multimer_v3_pred_3.pdb,-12,1.5E-09
SARS-CoV-2-BA.4-N__CXCL4,model_3_multimer_v3_pred_1,0.280845595,0.985089558280594,1.26593515292449,True,A,B,23.9834,9.81632,-0.539352,-6.96732,-7.39119,-23.238,-0.319656,36.6859,-29.7581,3.08026,15.1056,12.1152,0,0,0,0.396015,3.12655,-0.0969783,0,0,-0.164948,0,0.0138358,2.384,486,63,0,0,0,True,SARS-CoV-2-BA.4-N,CXCL4,./best_AF2_and_GDock/SARS-CoV-2-BA.4-N_CXCL4_relaxed_model_3_multimer_v3_pred_1.pdb,-12.9,3.4E-10
SARS-CoV-2-WA1-N__CXCL4,model_3_multimer_v3_pred_0,0.275247972,0.970146241247209,1.24539421297462,False,A,B,20.8319,11.6174,1.44761,-9.00812,-8.4925,-25.2214,-0.701766,39.9898,-33.4944,6.79179,17.73,12.3883,0,0,0,1.73606,10.8718,-0.0256622,0,0,-0.286356,0,0.0418491,2.384,489,55,5,2,3,True,SARS-CoV-2-WA1-N,CXCL4,./best_AF2_and_GDock/SARS-CoV-2-WA1-N_CXCL4_relaxed_model_3_multimer_v3_pred_0.pdb,-13.4,1.5E-10
OC43-N__CXCL4,model_4_multimer_v3_pred_0,0.317745425,0.873135903331577,1.19088132805391,False,A,B,17.5544,12.1939,7.26226,-4.15513,-7.20959,-25.3672,-2.12791,42.2883,-32.3666,12.4268,12.8386,9.61292,0,0,0,2.05319,23.7078,-0.257355,0,8.88E-16,-0.473696,0,0,2.384,518,64,7,4,6,True,OC43-N,CXCL4,./best_AF2_and_GDock/OC43-N_CXCL4_relaxed_model_4_multimer_v3_pred_0.pdb,-13.8,7E-11
SARS-CoV-N__CXCL4,model_5_multimer_v3_pred_1,0.276721878,0.986750010678923,1.26347188858215,True,A,B,21.946,6.24434,-4.05777,-5.38776,-5.2718,-14.9273,-0.35249,24.9076,-19.8425,0.562716,9.31911,7.15645,0,0,0,0.456937,4.00315,-0.286203,0,0,-0.506251,0,0.113819,2.384,492,44,1,0,1,True,SARS-CoV-N,CXCL4,./best_AF2_and_GDock/SARS-CoV-N_CXCL4_relaxed_model_5_multimer_v3_pred_1.pdb,-9.9,5.2E-08
SARS-CoV-2-B.1.351-N__IL-1alpha,model_3_multimer_v3_pred_0,0.191215807,0.95955554705746,1.15077135362204,False,A,B,40.43,11.2976,0.183131,-1.42913,-4.09401,-10.7065,0.105347,15.9529,-14.7205,1.94921,5.92742,6.6595,0,0,2.22E-16,0.375465,4.37383,0,0,0,0.125952,0,0.037489,2.384,569,40,1,0,1,False,SARS-CoV-2-B.1.351-N,IL-1alpha,./best_AF2_and_GDock/SARS-CoV-2-B.1.351-N_IL-1alpha_relaxed_model_3_multimer_v3_pred_0.pdb,-10.2,3.4E-08
SARS-CoV-2-B.1.1.7-N__IL-1alpha,model_3_multimer_v3_pred_3,0.189769977,0.944526123455066,1.13429610044463,True,A,B,39.1223,5.92466,-3.65421,-3.92192,-14.2561,-26.8753,-0.765873,44.6617,-34.163,6.3573,12.5921,12.2738,0,0,0,0.55696,13.9847,0.017599,0,0,-0.188159,0,0.056607,2.384,569,64,3,1,3,False,SARS-CoV-2-B.1.1.7-N,IL-1alpha,./best_AF2_and_GDock/SARS-CoV-2-B.1.1.7-N_IL-1alpha_relaxed_model_3_multimer_v3_pred_3.pdb,-15.1,8.3E-12
RaTG13-N__IL-1alpha,model_3_multimer_v3_pred_2,0.192695089,0.960013185448376,1.15270827432558,False,A,B,35.6961,5.93706,4.07385,-2.42017,-4.36579,-19.0791,0.480924,25.9486,-26.1763,12.9073,6.38976,9.62605,0,0,0,0.69169,6.08531,0,0,0,0.0708811,0,0,2.384,569,51,6,4,2,False,RaTG13-N,IL-1alpha,./best_AF2_and_GDock/RaTG13-N_IL-1alpha_relaxed_model_3_multimer_v3_pred_2.pdb,-12.6,6E-10
MERS-CoV-N__IL-1alpha,model_1_multimer_v3_pred_4,0.398652445,0.979898613179254,1.37855105802959,True,A,B,25.5899,7.25288,-17.0118,-2.77816,-4.65918,-26.8007,-3.27236,31.8678,-39.8194,8.08331,13.411,7.08347,0,0,0,0.92292,4.73978,-0.0874403,0,0,-0.99725,0,0.0342683,2.384,561,64,2,2,0,False,MERS-CoV-N,IL-1alpha,./best_AF2_and_GDock/MERS-CoV-N_IL-1alpha_relaxed_model_1_multimer_v3_pred_4.pdb,-13.5,1.2E-10
SARS-CoV-2-B.1.1.529-N__IL-1alpha,model_5_multimer_v3_pred_2,0.181307246,0.928855069174812,1.11016231532532,False,A,B,28.7695,6.75359,1.41983,-0.419942,-3.74501,-11.256,-3.17558,18.5086,-13.4721,1.62252,6.70688,6.4654,0,0,0,0.244956,3.20416,0.0173408,0,0,-0.0771877,0,0,2.384,566,37,1,0,1,False,SARS-CoV-2-B.1.1.529-N,IL-1alpha,./best_AF2_and_GDock/SARS-CoV-2-B.1.1.529-N_IL-1alpha_relaxed_model_5_multimer_v3_pred_2.pdb,-9,2.6E-07
SARS-CoV-2-P.1-N__IL-1alpha,model_3_multimer_v3_pred_0,0.188984188,0.906282360323348,1.09526654841136,False,A,B,33.8812,6.44819,14.022,-2.81058,-7.14403,-14.6051,-0.511312,21.2877,-19.3368,19.6756,7.4105,9.33975,0,0,0,0.85702,8.58058,-0.0379688,0,0,-0.102649,0,0,2.384,569,45,4,4,2,False,SARS-CoV-2-P.1-N,IL-1alpha,./best_AF2_and_GDock/SARS-CoV-2-P.1-N_IL-1alpha_relaxed_model_3_multimer_v3_pred_0.pdb,-10.2,3.4E-08
SARS-CoV-2-B.1.617.2-DeltaA-N__IL-1alpha,model_3_multimer_v3_pred_3,0.193108983,0.918367175142392,1.11147615848174,True,A,B,38.2358,4.65973,-0.740336,-4.8315,-7.71836,-18.2384,-1.06108,30.5828,-22.6293,2.38901,10.7933,10.1254,0,0,0,0.115499,4.12763,0,0,0,-0.267648,0,0,2.384,569,59,1,0,1,False,SARS-CoV-2-B.1.617.2-DeltaA-N,IL-1alpha,./best_AF2_and_GDock/SARS-CoV-2-B.1.617.2-DeltaA-N_IL-1alpha_relaxed_model_3_multimer_v3_pred_3.pdb,-11.7,2.8E-09
SARS-CoV-2-BA.2-N__IL-1alpha,model_3_multimer_v3_pred_3,0.194691009,0.935263505224763,1.12995451437441,False,A,B,35.8958,7.4166,11.663,-4.9452,-5.75784,-15.6609,0.291599,23.3438,-19.9484,17.6466,6.51534,9.50006,0,0,0,0.554615,14.2645,0,0,0,0.0985405,0,0.0248065,2.384,566,42,3,2,3,False,SARS-CoV-2-BA.2-N,IL-1alpha,./best_AF2_and_GDock/SARS-CoV-2-BA.2-N_IL-1alpha_relaxed_model_3_multimer_v3_pred_3.pdb,-11.9,1.9E-09
SARS-CoV-2-XBB-N__IL-1alpha,model_2_multimer_v3_pred_2,0.210302185,0.886811693420371,1.0971138783731,False,A,B,43.3289,4.69849,0.0992845,-1.79949,-1.4502,-13.8071,-1.54994,21.3111,-18.3507,1.36951,7.36632,7.01389,0,0,0,0.145858,3.51828,0.0463063,0,0,-0.231531,0,0.0352503,2.384,566,46,0,0,0,False,SARS-CoV-2-XBB-N,IL-1alpha,./best_AF2_and_GDock/SARS-CoV-2-XBB-N_IL-1alpha_relaxed_model_2_multimer_v3_pred_2.pdb,-11.7,2.6E-09
SARS-CoV-2-BA.1.1-N__IL-1alpha,model_3_multimer_v3_pred_3,0.194089414,0.967698712483827,1.16178812696476,True,A,B,33.8438,7.39653,-9.86459,-5.88265,-7.95209,-16.5955,-0.259357,24.0564,-20.9587,1.56906,6.03263,7.3948,0,0,0.723916,2.0099,12.2477,0,0,0,-0.0132584,0,0.010286,2.384,566,46,4,0,4,False,SARS-CoV-2-BA.1.1-N,IL-1alpha,./best_AF2_and_GDock/SARS-CoV-2-BA.1.1-N_IL-1alpha_relaxed_model_3_multimer_v3_pred_3.pdb,-12.5,7.4E-10
BANAL-20-52-N__IL-1alpha,model_2_multimer_v3_pred_4,0.197604528,0.939583711490757,1.13718823930246,True,A,B,106.829,9.25582,-4.70565,-2.48766,-5.76455,-20.0823,-4.42883,30.4797,-26.6044,6.97372,9.3193,7.09698,0,0,0,1.30548,1.96684,4.16E-17,0,0,-0.51307,0,1.11E-16,2.384,569,46,0,0,0,False,BANAL-20-52-N,IL-1alpha,./best_AF2_and_GDock/BANAL-20-52-N_IL-1alpha_relaxed_model_2_multimer_v3_pred_4.pdb,-10.8,1.2E-08
SARS-CoV-2-B.1.1-N__IL-1alpha,model_3_multimer_v3_pred_3,0.189359539,0.937828267660148,1.12718780629848,True,A,B,34.3469,11.417,-4.25714,-2.90614,-3.50839,-14.2208,0.566949,20.5275,-19.3951,3.16383,4.96013,6.1788,0,0,0,0.191515,2.95537,0,0,0,0.184583,0,0,2.384,569,47,0,0,0,False,SARS-CoV-2-B.1.1-N,IL-1alpha,./best_AF2_and_GDock/SARS-CoV-2-B.1.1-N_IL-1alpha_relaxed_model_3_multimer_v3_pred_3.pdb,-10.2,3E-08
SARS-CoV-2-BQ.1-N__IL-1alpha,model_3_multimer_v3_pred_2,0.189314802,0.909946989638794,1.09926179132324,True,A,B,42.9764,6.72292,-1.70001,-1.60866,-2.12769,-11.3976,0.227024,17.3479,-15.7937,2.85343,4.15285,4.17702,0,0,0,0.208094,4.77181,0,0,0,0.252092,0,0.00928699,2.384,566,45,4,1,3,False,SARS-CoV-2-BQ.1-N,IL-1alpha,./best_AF2_and_GDock/SARS-CoV-2-BQ.1-N_IL-1alpha_relaxed_model_3_multimer_v3_pred_2.pdb,-11.5,3.8E-09
SARS-CoV-2-BA.4-N__IL-1alpha,model_2_multimer_v3_pred_0,0.204605366,0.926184909438159,1.13079027524218,False,A,B,109.837,10.087,15.6537,-1.18731,-5.08155,-17.8953,-2.14778,30.7284,-22.4626,13.674,8.38563,7.56053,0,0,1.29143,3.38227,21.8509,0.00203726,0,0,-0.599175,0,0.0031024,2.384,566,41,8,4,7,False,SARS-CoV-2-BA.4-N,IL-1alpha,./best_AF2_and_GDock/SARS-CoV-2-BA.4-N_IL-1alpha_relaxed_model_2_multimer_v3_pred_0.pdb,-13.3,1.6E-10
SARS-CoV-2-WA1-N__IL-1alpha,model_2_multimer_v3_pred_2,0.22643545,0.948219889220693,1.17465533876086,True,A,B,22.8882,5.29242,-2.65463,-5.87159,-7.24789,-24.0826,-4.17508,38.0478,-30.9103,7.08881,13.1014,12.3712,0,0,0,0.441986,7.33485,0.0451493,0,0,-1.47399,0,0.0104401,2.384,569,73,2,1,2,False,SARS-CoV-2-WA1-N,IL-1alpha,./best_AF2_and_GDock/SARS-CoV-2-WA1-N_IL-1alpha_relaxed_model_2_multimer_v3_pred_2.pdb,-15.4,5.3E-12
OC43-N__IL-1alpha,model_2_multimer_v3_pred_0,0.289661175,0.967896658284066,1.25755783330054,False,A,B,40.7227,12.0947,25.6809,-6.74749,-13.1531,-39.164,-5.99492,63.1665,-48.1945,37.5908,21.0312,15.8187,0,0,0,3.52642,19.0689,-0.289934,0,0,-1.90865,0,0,2.384,598,119,9,7,4,False,OC43-N,IL-1alpha,./best_AF2_and_GDock/OC43-N_IL-1alpha_relaxed_model_2_multimer_v3_pred_0.pdb,-15.4,5.2E-12
SARS-CoV-N__IL-1alpha,model_3_multimer_v3_pred_4,0.194692705,0.864927772986334,1.05962047775709,False,A,B,26.6227,4.14555,7.98319,-2.4401,-7.67376,-13.5615,-0.561242,21.4464,-17.3971,8.32925,9.88484,9.17964,0,0,0,0.592619,12.3348,0,0,0,0.157661,0,0.0264714,2.384,572,51,3,2,3,False,SARS-CoV-N,IL-1alpha,./best_AF2_and_GDock/SARS-CoV-N_IL-1alpha_relaxed_model_3_multimer_v3_pred_4.pdb,-10.4,2.5E-08
SARS-CoV-2-B.1.351-N__CXCL1,model_3_multimer_v3_pred_2,0.347337199,0.971989252957183,1.31932645216732,True,A,B,22.4262,6.40648,-0.208131,-7.80119,-7.95327,-27.4918,-0.591581,40.4147,-36.567,10.4534,16.0657,9.70642,0,0,1.17027,2.79604,27.1921,-0.0190492,0,0,-0.390717,0,-5.55E-17,2.384,492,63,8,3,8,False,SARS-CoV-2-B.1.351-N,CXCL1,./best_AF2_and_GDock/SARS-CoV-2-B.1.351-N_CXCL1_relaxed_model_3_multimer_v3_pred_2.pdb,-17.1,2.6E-13
SARS-CoV-2-B.1.1.7-N__CXCL1,model_1_multimer_v3_pred_0,0.340059597,0.971133683753561,1.31119328125171,True,A,B,16.3215,4.84385,-11.5683,-4.85578,-5.97367,-12.969,-0.606043,15.9425,-18.8262,0.993919,9.70058,5.31237,0,0,0,0.292937,2.91342,-0.246091,0,0,-0.344985,0,0.0110319,2.384,492,44,0,0,0,False,SARS-CoV-2-B.1.1.7-N,CXCL1,./best_AF2_and_GDock/SARS-CoV-2-B.1.1.7-N_CXCL1_relaxed_model_1_multimer_v3_pred_0.pdb,-9.4,1.2E-07
RaTG13-N__CXCL1,model_2_multimer_v3_pred_3,0.391668077,0.911313367451997,1.30298144433046,True,A,B,18.4953,5.32797,-12.9158,-7.83892,-9.20972,-11.3836,-1.81866,16.602,-13.863,0.167298,8.68089,6.15229,0,0,0,0.0667183,1.59314,-0.00995771,0,0,-0.461145,0,-2.78E-17,2.384,492,40,0,0,0,False,RaTG13-N,CXCL1,./best_AF2_and_GDock/RaTG13-N_CXCL1_relaxed_model_2_multimer_v3_pred_3.pdb,-8.9,3.1E-07
MERS-CoV-N__CXCL1,model_4_multimer_v3_pred_0,0.237204531,0.955860389544356,1.19306492090304,False,A,B,34.1483,12.7438,25.2461,-8.23282,-11.9865,-35.4019,-2.77175,62.6586,-43.2127,29.4794,15.2713,12.5143,0,0,3.19655,4.02622,21.7949,-0.0556892,0,0,-0.387334,0,0.148481,2.384,484,73,14,11,7,False,MERS-CoV-N,CXCL1,./best_AF2_and_GDock/MERS-CoV-N_CXCL1_relaxed_model_4_multimer_v3_pred_0.pdb,-17.3,2.1E-13
SARS-CoV-2-B.1.1.529-N__CXCL1,model_2_multimer_v3_pred_1,0.389010283,0.963730425767399,1.35274070833684,True,A,B,29.273,1.86387,-14.3565,-8.242,-6.86342,-13.2082,-1.39302,17.3461,-17.1385,0.12341,9.31589,6.57719,0,0,0,0.0588567,3.13664,-0.347646,0,0,-0.598221,0,0.0131596,2.384,489,40,0,0,0,False,SARS-CoV-2-B.1.1.529-N,CXCL1,./best_AF2_and_GDock/SARS-CoV-2-B.1.1.529-N_CXCL1_relaxed_model_2_multimer_v3_pred_1.pdb,-10,4.7E-08
SARS-CoV-2-P.1-N__CXCL1,model_2_multimer_v3_pred_3,0.361915863,0.960393517999982,1.32230938083143,True,A,B,18.144,2.75311,-9.72917,-6.54077,-5.75425,-13.2538,-1.58844,19.4488,-16.0167,1.30726,7.23222,5.96617,0,0,0,0.108511,2.55673,-0.0937067,0,0,-0.548844,0,0.00430722,2.384,492,39,0,0,0,False,SARS-CoV-2-P.1-N,CXCL1,./best_AF2_and_GDock/SARS-CoV-2-P.1-N_CXCL1_relaxed_model_2_multimer_v3_pred_3.pdb,-9.2,1.7E-07
SARS-CoV-2-B.1.617.2-DeltaA-N__CXCL1,model_3_multimer_v3_pred_4,0.326758959,0.973585117338925,1.30034407626386,True,A,B,21.0176,2.83682,-6.41482,-4.76937,-5.34768,-11.3157,-0.716787,16.5011,-14.574,1.28101,6.41156,6.38899,0,0,0,0.0908209,5.1782,-0.00589837,0,-8.88E-16,-0.35884,0,9.71E-17,2.384,492,33,2,0,2,False,SARS-CoV-2-B.1.617.2-DeltaA-N,CXCL1,./best_AF2_and_GDock/SARS-CoV-2-B.1.617.2-DeltaA-N_CXCL1_relaxed_model_3_multimer_v3_pred_4.pdb,-9.5,1E-07
SARS-CoV-2-BA.2-N__CXCL1,model_3_multimer_v3_pred_0,0.324223963,0.977746393554329,1.3019703568842,True,A,B,26.1424,7.14274,-4.83767,-4.28394,-5.53172,-14.1611,-0.689098,20.1695,-18.0616,3.25978,7.64072,6.57004,0,0,0,0.127013,6.25989,0.3865,0,0,-0.311881,0,0.0481075,2.384,489,43,3,1,2,False,SARS-CoV-2-BA.2-N,CXCL1,./best_AF2_and_GDock/SARS-CoV-2-BA.2-N_CXCL1_relaxed_model_3_multimer_v3_pred_0.pdb,-10.7,1.3E-08
SARS-CoV-2-XBB-N__CXCL1,model_3_multimer_v3_pred_1,0.341280809,0.971080667745372,1.31236147655726,True,A,B,20.4101,2.03332,-9.11084,-4.8789,-6.10218,-13.8014,-0.440187,18.5099,-18.1184,0.627222,7.77464,7.22582,0,0,0,0.0815509,2.43119,0.235388,0,0,-0.252071,0,0.0277531,2.384,489,44,0,0,0,False,SARS-CoV-2-XBB-N,CXCL1,./best_AF2_and_GDock/SARS-CoV-2-XBB-N_CXCL1_relaxed_model_3_multimer_v3_pred_1.pdb,-10.4,2.2E-08
SARS-CoV-2-BA.1.1-N__CXCL1,model_3_multimer_v3_pred_3,0.363485985,0.971538726700712,1.33502471150526,True,A,B,28.0857,2.6798,-4.7915,-8.43167,-6.1799,-15.9379,-0.355499,23.9279,-19.5984,4.28626,9.35859,7.46447,0,0,0,0.142139,1.01917,0.654364,0,-8.88E-16,-0.15165,0,0.0298149,2.384,489,50,2,2,0,False,SARS-CoV-2-BA.1.1-N,CXCL1,./best_AF2_and_GDock/SARS-CoV-2-BA.1.1-N_CXCL1_relaxed_model_3_multimer_v3_pred_3.pdb,-10.3,3E-08
BANAL-20-52-N__CXCL1,model_3_multimer_v3_pred_1,0.317203567,0.973973460138877,1.2911770275811,True,A,B,25.1628,5.08553,-5.61758,-3.34175,-5.19814,-11.3358,-0.631385,17.139,-14.6185,0.441148,5.81592,6.11906,0,0,0,0.329734,4.62995,0.0166065,0,0,-0.375741,0,0.0222129,2.384,492,36,2,0,2,False,BANAL-20-52-N,CXCL1,./best_AF2_and_GDock/BANAL-20-52-N_CXCL1_relaxed_model_3_multimer_v3_pred_1.pdb,-8.9,3E-07
SARS-CoV-2-B.1.1-N__CXCL1,model_3_multimer_v3_pred_2,0.340736868,0.973500957815853,1.31423782551697,True,A,B,22.114,5.81195,-7.35691,-5.34268,-3.31213,-11.464,-0.528476,15.033,-14.8691,0.563,6.24753,6.35071,0,0,0,0.248859,4.25615,0.0165206,0,0,-0.353,0,0.0528157,2.384,492,34,1,0,1,False,SARS-CoV-2-B.1.1-N,CXCL1,./best_AF2_and_GDock/SARS-CoV-2-B.1.1-N_CXCL1_relaxed_model_3_multimer_v3_pred_2.pdb,-8.8,3.8E-07
SARS-CoV-2-BQ.1-N__CXCL1,model_3_multimer_v3_pred_0,0.334029438,0.977721084383221,1.31175052217389,True,A,B,23.6928,4.64995,-9.35272,-6.31888,-3.83574,-10.9779,-0.432226,14.3794,-14.0213,0.167963,5.25748,6.20169,0,0,0,0.361327,0.563677,0.0775345,0,0,-0.243052,0,0.0308979,2.384,489,34,0,0,0,False,SARS-CoV-2-BQ.1-N,CXCL1,./best_AF2_and_GDock/SARS-CoV-2-BQ.1-N_CXCL1_relaxed_model_3_multimer_v3_pred_0.pdb,-8.8,3.5E-07
SARS-CoV-2-BA.4-N__CXCL1,model_2_multimer_v3_pred_0,0.382458878,0.969150563304778,1.35160944158298,True,A,B,19.6925,4.56403,-13.5381,-7.49905,-6.74554,-13.2909,-1.03069,17.2667,-17.6493,1.4125,8.65226,5.46512,0,0,0,0.446356,3.70694,-0.0155498,0,0,-0.562175,0,0.0122098,2.384,489,41,1,0,1,False,SARS-CoV-2-BA.4-N,CXCL1,./best_AF2_and_GDock/SARS-CoV-2-BA.4-N_CXCL1_relaxed_model_2_multimer_v3_pred_0.pdb,-9.8,6.7E-08
SARS-CoV-2-WA1-N__CXCL1,model_3_multimer_v3_pred_0,0.365567563,0.948967896665325,1.31453545984134,True,A,B,27.9546,4.71788,-8.54926,-4.20329,-4.80634,-12.9615,-1.94193,19.5481,-16.1781,0.61916,6.14868,5.20332,0,0,0,0.383989,5.5366,0,0,0,-0.376544,0,0.0151011,2.384,492,36,2,0,2,False,SARS-CoV-2-WA1-N,CXCL1,./best_AF2_and_GDock/SARS-CoV-2-WA1-N_CXCL1_relaxed_model_3_multimer_v3_pred_0.pdb,-9.1,2.2E-07
OC43-N__CXCL1,model_3_multimer_v3_pred_4,0.223629485,0.941004557927884,1.16463404298872,False,A,B,33.5137,4.73866,16.636,-6.03452,-10.7226,-33.2014,-3.65014,58.175,-41.7032,20.4303,17.4259,14.9419,0,0,0,1.52996,19.4653,-0.117472,0,0,-0.467798,0,0.0300711,2.384,521,78,8,6,6,False,OC43-N,CXCL1,./best_AF2_and_GDock/OC43-N_CXCL1_relaxed_model_3_multimer_v3_pred_4.pdb,-17.9,8E-14
SARS-CoV-N__CXCL1,model_2_multimer_v3_pred_2,0.396705693,0.966376497299873,1.36308218991067,True,A,B,12.6501,5.14761,-13.4046,-8.08907,-4.75035,-13.0751,-0.765951,16.4441,-17.0637,1.05651,8.03981,5.2032,0,0,0,0.0613623,2.12138,-0.0574068,0,0,-0.425374,0,0.0173773,2.384,495,39,0,0,0,False,SARS-CoV-N,CXCL1,./best_AF2_and_GDock/SARS-CoV-N_CXCL1_relaxed_model_2_multimer_v3_pred_2.pdb,-9.9,5.3E-08
SARS-CoV-2-B.1.351-N__IL-17a,model_1_multimer_v3_pred_1,0.188757141,0.94831371717825,1.13707085796288,False,A,B,17.813,7.66567,52.3427,-4.62021,-5.62247,-28.9123,-2.51881,49.3581,-36.7637,59.344,10.1326,10.0119,0,0,0,1.95677,13.6242,-0.729803,0,0,-0.00621222,0,0.712805,2.384,551,57,9,9,3,False,SARS-CoV-2-B.1.351-N,IL-17a,./best_AF2_and_GDock/SARS-CoV-2-B.1.351-N_IL-17a_relaxed_model_1_multimer_v3_pred_1.pdb,-14.2,3.9E-11
SARS-CoV-2-B.1.1.7-N__IL-17a,model_4_multimer_v3_pred_4,0.201569991,0.973251441692177,1.17482143298077,False,A,B,20.0206,7.92268,6.954,-5.34322,-3.93726,-24.1454,-0.589079,38.4837,-32.7318,16.6427,7.68711,10.0301,0,0,0,1.16019,6.62633,0,0,0,-0.494899,0,0.191825,2.384,551,52,7,6,1,False,SARS-CoV-2-B.1.1.7-N,IL-17a,./best_AF2_and_GDock/SARS-CoV-2-B.1.1.7-N_IL-17a_relaxed_model_4_multimer_v3_pred_4.pdb,-11.5,3.8E-09
RaTG13-N__IL-17a,model_3_multimer_v3_pred_2,0.183522363,0.941828446097218,1.12535080913021,True,A,B,26.9262,6.63762,-3.62262,-4.87122,-12.1881,-24.0522,-2.40099,36.3201,-28.9481,6.49194,13.6131,12.0537,0,0,-2.22E-16,0.46175,6.26137,-0.0682569,0,0,-0.0370971,0,0.00268073,2.384,551,70,0,0,0,False,RaTG13-N,IL-17a,./best_AF2_and_GDock/RaTG13-N_IL-17a_relaxed_model_3_multimer_v3_pred_2.pdb,-12.6,5.5E-10
MERS-CoV-N__IL-17a,model_4_multimer_v3_pred_4,0.219136875,0.819091603652355,1.03822847889605,True,A,B,24.3399,5.93714,-6.06768,-1.39206,-6.84991,-19.2265,-3.01775,28.2637,-24.259,5.77142,6.80424,7.9778,0,0,0,0.310558,3.62431,-0.057765,0,0,-0.519719,0,0.12719,2.384,543,67,2,2,0,False,MERS-CoV-N,IL-17a,./best_AF2_and_GDock/MERS-CoV-N_IL-17a_relaxed_model_4_multimer_v3_pred_4.pdb,-12.8,4.3E-10
